q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the type of incident kasseika-byovd-martini?,ransomware,"The type of incident related to ""kasseika-byovd-martini"" is a BYOVD (Bring Your Own Vulnerable Driver) attack. This attack exploits flaws in the ""Martini.sys"" driver, which is part of TG Soft's VirtIT Agent System, to disable antivirus products and terminate certain processes.",0.0,0.0,0.0,0.0,0.0,0.0,0.7782745361328125,0.0,0.0,1.0,2.320625890046358
1,simple,GRAG,What is the type of incident kasseika-byovd-martini?,ransomware,"I am unable to provide an answer to your question as it does not relate to the database entry provided. The database entry indicates that the term ""kasseika-byovd-martini"" is not associated with CTI (Computer-Telephony Integration), but there is no further information available about what this term refers to or its type. I apologize for any confusion and will do my best to assist you with other questions in the future.",0.0,0.0,0.0,0.0,0.0,0.0,0.7796574234962463,0.0,0.0,1.0,2.5502964444458485
1,simple,AGRAG,What is the type of incident kasseika-byovd-martini?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,6.024384122341871
1,simple,HRAG,What is the type of incident kasseika-byovd-martini?,ransomware, Ransomware (based on DOC_CONTEXT),1.0,0.0,0.4,0.0,0.33333333333333337,0.33333333333333337,0.804008960723877,0.25,0.0,1.0,27.239876782521605
2,simple,RAG,What motivation type is recorded for Kasseika?,financial,The context does not provide information about Kasseika's motivation type.,0.0,0.0,0.0,0.0,0.0,0.0,0.8061203360557556,0.0,0.0,1.0,0.7434944259002805
2,simple,GRAG,What motivation type is recorded for Kasseika?,financial,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,339.8623160729185
2,simple,AGRAG,What motivation type is recorded for Kasseika?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.7880143094807863
2,simple,HRAG,What motivation type is recorded for Kasseika?,financial," Financial motivation is recorded for Kasseika.

(This conclusion is drawn from the DOC_CONTEXT evidence, as the GRAPH_ROWS query did not execute successfully to provide a direct answer.)",1.0,0.0,0.07142857142857142,0.0,0.06666666666666667,0.06666666666666667,0.8026303052902222,0.037037037037037035,0.0,1.0,18.523316298611462
3,simple,RAG,What tactic is assigned to technique BYOVD?,Defense Evasion,"The tactic assigned to the technique BYOVD is gaining privileges to execute malicious actions, specifically by exploiting flaws in loaded drivers.",0.0,0.0,0.0,0.0,0.0,0.0,0.817151665687561,0.0,0.0,1.0,1.4827753817662597
3,simple,GRAG,What tactic is assigned to technique BYOVD?,Defense Evasion,"Based on the results from the database, the tactic assigned to the technique BYOVD (Bring Your Own Vulnerable Driver) is Defense Evasion. This means that the technique BYOVD is used as a part of an attack strategy to evade detection or hinder the ability of security measures to defend against the attack.",1.0,0.0,0.037037037037037035,1.2743248999128778,0.07407407407407407,0.07407407407407407,0.8295566439628601,0.019230769230769232,0.0,1.0,11.461721901781857
