id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which threat actor is linked to a specific nation-state security service, and what backdoor malware do they commonly use as a second-stage payload?",True,Pensive Ursa is linked to the Russian Federal Security Service (FSB) and commonly uses the Kazuar .NET backdoor as a second-stage payload.,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Pensive Ursa is a Russian-based threat group operating since at least 2004, which is linked to the Russian Federal Security Service (FSB)... Kazuar is an advanced and stealthy .NET backdoor that Pensive Ursa usually uses as a second stage payload.'}]","{'actors': ['Pensive Ursa', 'Turla', 'Uroburos'], 'malware': ['Kazuar'], 'cves': [], 'sectors': [], 'regions': ['Russia'], 'mitre': []}","{'from': '2004-01-01', 'to': None}",high
2,"Which threat actor was reported to target a defense sector, and what types of sensitive assets were they seeking to access?",True,"A variant of Kazuar associated with Pensive Ursa was reported targeting the Ukrainian defense sector, seeking sensitive assets including Signal messages, source control data, and cloud platform data.","[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'The Ukrainian CERT reported in July 2023 that this version of Kazuar was targeting the Ukrainian defense sector... going after sensitive assets such as those found in Signal messages, source control and cloud platforms data.'}]","{'actors': ['Pensive Ursa'], 'malware': ['Kazuar'], 'cves': [], 'sectors': ['Defense'], 'regions': ['Ukraine'], 'mitre': []}","{'from': '2023-07-01', 'to': None}",high
3,"Which backdoor malware is described as having code resemblance to another backdoor, and what does that imply about its complexity?",True,"Kazuar is described as having code resemblance to the Sunburst backdoor, which is stated to demonstrate Kazuar's complexity level.","[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'The Sunburst backdoor has been tied to Kazuar by code resemblance, which demonstrates its complexity level.'}]","{'actors': ['Pensive Ursa'], 'malware': ['Kazuar', 'Sunburst'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2017-01-01', 'to': None}",medium
4,"Which sectors were targeted by destructive cyberattacks involving data theft followed by wiper deployment, and what data types were the attackers attempting to steal?",True,The education and technology sectors in Israel were targeted; attackers attempted to steal personally identifiable information (PII) and intellectual property before deploying wipers.,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'destructive cyberattacks... targeting the education and technology sectors in Israel... attempts to steal sensitive data, such as personally identifiable information (PII) and intellectual property... deployed various wipers'}]","{'actors': [], 'malware': ['Wiper'], 'cves': [], 'sectors': ['Education', 'Technology'], 'regions': ['Israel'], 'mitre': []}","{'from': '2023-01-01', 'to': '2023-10-31'}",high
5,"Which email credential theft actor uses password-protected PDF lures, and what delivery mechanisms for those PDFs are described?",True,"Star Blizzard conducts email credential theft and uses password-protected PDF lure documents, delivered either as attachments or via links to cloud-based file sharing platforms containing the protected PDFs.","[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'Star Blizzard... has been carrying out email credential theft... started using password-protected PDF lure documents, or links to cloud-based file sharing platforms with the protected PDFs contained within.'}]","{'actors': ['Star Blizzard', 'Seaborgium', 'BlueCharlie', 'Callisto Group', 'Coldriver'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': ['Credential Access', 'Phishing']}","{'from': '2017-01-01', 'to': None}",high
6,Which sectors and organization types are stated targets of the email credential theft actor that also supports cyber influence campaigns?,True,"Star Blizzard targets public and private organizations in NATO member countries, especially those related to politics and defense, including NGOs, think tanks, journalists, academic institutions, and intergovernmental organizations.","[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'focused its aim on public and private organizations in NATO member countries, typically in fields related to politics, defense, and related sectors — NGOs, think tanks, journalists, academic institutions, intergovernmental organizations'}]","{'actors': ['Star Blizzard'], 'malware': [], 'cves': [], 'sectors': ['Politics', 'Defense', 'NGO', 'Think Tank', 'Journalism', 'Academia', 'Intergovernmental Organization'], 'regions': ['NATO member countries', 'Ukraine'], 'mitre': ['Credential Access', 'Phishing']}","{'from': '2017-01-01', 'to': None}",high
7,"Which threat group primarily leveraged DNS hijacking to harvest credentials, and what was the redirection outcome described for prospective targets?",True,"Sea Turtle primarily leveraged DNS hijacking, redirecting prospective targets querying a specific domain to an actor-controlled server capable of harvesting their credentials.","[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'primarily leveraging DNS hijacking to redirect prospective targets attempting to query a specific domain to an actor-controlled server capable of harvesting their credentials'}]","{'actors': ['Sea Turtle', 'Cosmic Wolf', 'Marbled Dust', 'Teal Kurma', 'UNC1326'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Middle East', 'North Africa'], 'mitre': ['Credential Access']}","{'from': '2017-01-01', 'to': None}",high
8,"Which Linux/Unix web shell was reported used by a state-sponsored actor, and what capability was it stated to provide beyond command execution?",True,"Sea Turtle was reported using the SnappyTCP reverse TCP shell (web shell) for Linux/Unix; it was described as likely used for establishing persistence, in addition to basic command-and-control capabilities.","[{'source_id': 'CTI_TEXTS_8', 'page': 1, 'quote': 'using a simple reverse TCP shell for Linux (and Unix) systems called SnappyTCP... has basic [command-and-control] capabilities, and is also likely used for establishing persistence'}]","{'actors': ['Sea Turtle'], 'malware': ['SnappyTCP'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': ['Command and Control', 'Persistence']}","{'from': '2021-01-01', 'to': '2023-12-31'}",high
9,"Which WinRAR vulnerability enables arbitrary code execution via crafted archives and a user action, and what user action is required to trigger the exploit?",True,"CVE-2023-38831 in WinRAR enables arbitrary code execution; it can be triggered when a user attempts to view a benign file (e.g., a PNG) within a ZIP archive.","[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'later assigned CVE-2023-38831... allows attackers to execute arbitrary code when a user attempts to view a benign file (such as an ordinary PNG file) within a ZIP archive'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-38831'], 'sectors': [], 'regions': [], 'mitre': ['Execution', 'User Execution']}","{'from': '2023-04-01', 'to': None}",high
10,"Which vulnerability was exploited as a zero-day to target financial traders, and what was the described outcome of those campaigns?",True,"CVE-2023-38831 was exploited as a zero-day by cybercrime actors to target financial traders, delivering various commodity malware families.","[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'exploited as 0-day by cybercrime actors... targeting financial traders to deliver various commodity malware families'}]","{'actors': ['Cybercrime actors'], 'malware': ['Commodity malware'], 'cves': ['CVE-2023-38831'], 'sectors': ['Financial'], 'regions': [], 'mitre': ['Initial Access', 'Execution']}","{'from': '2023-04-01', 'to': None}",medium
