id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,simple,What publisher is recorded for source microsoft_storm-0324_teams_2023?,True,Microsoft,,,
2,simple,What motivation is set on threat actor Storm-0324?,True,financial,,,
3,simple,What incident type is storm-0324_teams_phishing_2023-07?,True,intrusion,,,
4,simple,What technique tactic is stored for T1566.003?,True,Initial Access,,,
5,simple,What service is listed for the C2 infrastructure used in Teams phishing?,True,Microsoft Teams,,,
6,simple,What malware family is recorded for Gozi?,True,infostealer,,,
7,simple,What malware family is recorded for Nymaim?,True,downloader/locker,,,
8,simple,What is the summary focus of CVE-2023-22527?,True,Confluence template injection unauthenticated RCE,,,
9,simple,What technique tactic is stored for T1082?,True,Discovery,,,
10,simple,What incident type is incident-cve-2023-22527-exploitation-attempts?,True,intrusion,,,
11,simple,What malware family is recorded for Vultur?,True,Banking,,,
12,simple,What date value is linked to Vultur as occurred_on?,True,2021-03-01,,,
13,simple,What publisher is recorded for source ncc-group-vultur-update?,True,NCC Group,,,
14,simple,What incident type is ncc-group-vultur-infection-chain?,True,banking malware,,,
15,simple,What sector is stored for victim The Philadelphia Inquirer?,True,Media,,,
16,single_hop,Which motivation type is Storm-0324 motivated_by?,True,financial,,,
17,single_hop,What date is attached to Storm-0324’s has_alias relationship to DEV-0324?,True,2023-01-01,,,
18,single_hop,What confidence is set on storm-0324_teams_phishing_2023-07 attributed_to Storm-0324?,True,high,,,
19,single_hop,Which tool is involved_tool in storm-0324_teams_phishing_2023-07?,True,Open-source Microsoft Teams phishing tool,,,
20,single_hop,Which technique is used_technique in storm-0324_teams_phishing_2023-07?,True,T1566.003,,,
21,single_hop,Which capability does Storm-0324 leverages?,True,Automation,,,
22,single_hop,Which malware is involved_malware in storm-0324_teams_phishing_2023-07?,True,JSSLoader,,,
23,single_hop,Which CVE is exploited_in by incident-cve-2023-22527-exploitation-attempts?,True,CVE-2023-22527,,,
24,single_hop,Which technique is used_technique with phase Discovery in the Confluence exploitation incident?,True,T1082,,,
25,single_hop,Which service is abused by Vultur via abuses relationship?,True,Firebase Cloud Messaging,,,
26,single_hop,Which tool does Vultur use for tunneling remote access?,True,ngrok,,,
27,single_hop,Which tool is involved_tool in ncc-group-vultur-infection-chain?,True,Brunhilda,,,
28,single_hop,Which technique is used_technique for screen recording in the Vultur infection chain?,True,T1113,,,
29,single_hop,Which sector is targeted by cuba-targeting-nov-2021 via targets_sector?,True,"Government, Healthcare, Technology, Manufacturing, Finance",,,
30,single_hop,Which victim is targeted by cuba-philadelphia-inquirer-claimed?,True,The Philadelphia Inquirer,,,
31,multi_hop,How many distinct malware does Storm-0324 use?,True,3,,,
32,multi_hop,List Storm-0324-used malware families with non-empty family values.,True,"infostealer, downloader/locker",,,
33,multi_hop,How many aliases are linked to Sangria Tempest via has_alias?,True,3,,,
34,multi_hop,Which threat actors are attributed_to incidents dated 2022-01-01?,True,"Cuba, RomCom, Industrial Spy",,,
35,multi_hop,How many incidents are attributed_to Cuba across the dataset?,True,4,,,
36,multi_hop,What is the earliest incident date among incidents attributed_to Cuba?,True,2019-01-01,,,
37,multi_hop,How many sectors are targeted in cuba-targeting-nov-2021?,True,5,,,
38,multi_hop,Which malware families appear in incidents attributed_to Cuba?,True,"ransomware, RAT",,,
39,multi_hop,How many distinct techniques are used_technique by ncc-group-vultur-infection-chain?,True,3,,,
40,multi_hop,Which tactics are covered by techniques used in the Vultur infection chain?,True,"Initial Access, Collection",,,
41,multi_hop,Which tools are linked to Vultur through uses relationships?,True,"AlphaVNC, ngrok, Brunhilda",,,
42,multi_hop,How many tools are linked to Vultur via uses?,True,3,,,
43,multi_hop,Which incident has the greatest number of used_technique relationships?,True,ncc-group-vultur-infection-chain,,,
44,multi_hop,How many techniques are connected to incident-cve-2023-22527-exploitation-attempts?,True,2,,,
45,multi_hop,Which CVE is tied to a technique with name JavaScript via the same incident?,True,CVE-2023-37580,,,
46,unanswerable,What CVSS base score is assigned to CVE-2023-22527?,False,,,,
47,unanswerable,Which four groups exploited CVE-2023-37580 according to TAG?,False,,,,
48,unanswerable,What phone number was used in the Vultur SMS lure?,False,,,,
49,unanswerable,Which country is listed as sponsor for threat actor Cuba?,False,,,,
50,unanswerable,What specific Confluence versions are vulnerable to CVE-2023-22527?,False,,,,
1,guided,"Which threat actor uses email-based initial infection vectors to gain access and then hands off that access to other threat actors, frequently leading to ransomware deployment?",True,"Microsoft-tracked Storm-0324 is described as gaining initial access via email-based initial infection vectors and handing off access to other threat actors, with those handoffs frequently leading to ransomware deployment.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Storm-0324 is a financially motivated group known to gain initial access using email-based initial infection vectors and then hand off access to compromised networks to other threat actors. These handoffs frequently lead to ransomware deployment.'}]","{'actors': ['Storm-0324'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
2,guided,"What malware is Storm-0324 known to distribute, and which ransomware-as-a-service actor does that malware facilitate access for? (multi-hop)",True,"Storm-0324 is known to distribute JSSLoader, which facilitates access for the RaaS actor Sangria Tempest.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'The actor is known to distribute the JSSLoader malware, which facilitates access for the ransomware-as-a-service (RaaS) actor Sangria Tempest'}]","{'actors': ['Storm-0324', 'Sangria Tempest'], 'malware': ['JSSLoader'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
3,guided,Which alternative threat group names are reported to overlap with Storm-0324? (multi-hop),True,Storm-0324 is reported to overlap with TA543 and Sagrid.,high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Storm-0324 (DEV-0324), which overlaps with threat groups tracked by other researchers as TA543 and Sagrid'}]","{'actors': ['Storm-0324', 'TA543', 'Sagrid'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
4,guided,Which phishing delivery channel is described for Storm-0324 payload distribution using an open-source tool? (multi-hop),True,Storm-0324 was observed sending phishing lures through Microsoft Teams chats using an open-source tool.,medium,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Storm-0324 was observed distributing payloads using an open-source tool to send phishing lures through Microsoft Teams chats.'}]","{'actors': ['Storm-0324'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
5,guided,Which campaign is described as automatically targeting exposed identity and access management credentials in public GitHub repositories? (multi-hop),True,Unit 42 describes an active campaign called EleKtra-Leak that performs automated targeting of exposed IAM credentials within public GitHub repositories.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'an active campaign we are calling EleKtra-Leak, which performs automated targeting of exposed identity and access management (IAM) credentials within public GitHub repositories'}]","{'actors': [], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
6,guided,"In the EleKtra-Leak activity, what cloud resource is created after compromised credentials are obtained, and for what purpose is it used? (multi-hop)",True,The actor created multiple AWS EC2 instances and used them for wide-ranging and long-lasting cryptojacking operations.,high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'the threat actor... was able to create multiple AWS Elastic Compute (EC2) instances that they used for wide-ranging and long-lasting cryptojacking operations'}]","{'actors': [], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
7,guided,Which CVE is described as a remote code execution vulnerability affecting outdated Atlassian Confluence servers and enabling unauthenticated template injection? (multi-hop),True,"CVE-2023-22527 is described as an RCE flaw in outdated Atlassian Confluence versions, characterized as a template injection weakness allowing unauthenticated remote code execution.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'exploitation attempts for the CVE-2023-22527 remote code execution flaw... described as a template injection weakness that allows unauthenticated remote attackers to execute code'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-22527'], 'sectors': [], 'regions': [], 'mitre': []}"
8,guided,Which command is reported as being executed during exploitation attempts of the Confluence RCE vulnerability to gather privilege context? (multi-hop),True,Attackers are described as executing the 'whoami' command during callbacks to gather information about access level and privileges on the system.,high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': ""attackers are trying out callbacks by executing the 'whoami' command to gather information about the level of access and privileges on the system""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-22527'], 'sectors': [], 'regions': [], 'mitre': []}"
