id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,simple,What is the type of incident kasseika-byovd-martini?,True,ransomware,,,
2,simple,What motivation type is recorded for Kasseika?,True,financial,,,
3,simple,What tactic is assigned to technique BYOVD?,True,Defense Evasion,,,
4,simple,What is the family of Martini driver malware?,True,TG Soft VirtIT Agent System,,,
5,simple,What is the date of incident INC-CVE-2023-40477-fakepoc-2023-08-21?,True,2023-08-21,,,
6,simple,What is the published_date of CVE-2023-40477?,True,2023-08-17,,,
7,simple,What confidence is set on inc1 attributed_to whalersplonk?,True,medium,,,
8,simple,What sponsor is recorded for Pensive Ursa?,True,FSB,,,
9,simple,What country ISO2 is stored on victim Ukrainian defense sector?,True,UA,,,
10,simple,What date is stored on Sea Turtle DNS hijacking incident?,True,2017-01-01,,,
11,simple,What malware family is SnappyTCP?,True,Reverse TCP shell,,,
12,simple,What is the summary focus of CVE-2024-0519?,True,Chrome V8 out-of-bounds memory access,,,
13,simple,What is the publisher of source google-chrome-update-cve-2024-0519?,True,Google,,,
14,simple,Does incident kroll-cactus-activity-2023-03 have exfiltration set true?,True,true,,,
15,simple,What service is used by C2 infrastructure abused by CACTUS?,True,Tox,,,
16,single_hop,Which tool does Kasseika use for remote execution abuse?,True,PsExec,,,
17,single_hop,Which malware does Kasseika abuse for BYOVD defense evasion?,True,Martini driver,,,
18,single_hop,Which malware payload was involved in incident INC-CVE-2023-40477-fakepoc-2023-08-21?,True,VenomRAT,,,
19,single_hop,Which two CVEs were exploited in the fake PoC incident?,True,"CVE-2023-40477, CVE-2023-25157",,,
20,single_hop,Which capability does whalersplonk leverage?,True,Automation,,,
21,single_hop,Which country is Pensive Ursa recorded as occurred_in?,True,Russia,,,
22,single_hop,Which malware does Pensive Ursa use as second-stage payload?,True,Kazuar,,,
23,single_hop,Which victim was targeted by incident ua-cert-2023-07-kazuar-variant-targeting-ua-defense?,True,Ukrainian defense sector,,,
24,single_hop,Which three capabilities were leveraged by the July 2023 Kazuar targeting incident?,True,"Signal Messages, Source Control Data, Cloud Platform Data",,,
25,single_hop,Which regions did Sea Turtle DNS hijacking incident occur_in?,True,"Middle East, North Africa",,,
26,single_hop,Which malware is Sea Turtle recorded as using starting 2021-01-01?,True,SnappyTCP,,,
