id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which threat actor targets the travel and hospitality sector using fake reservation lures, and what attachment types are used to deliver the payload?",True,TA558 targets the travel and hospitality industries using fake reservation emails. The messages use links and are associated with RAR and ISO attachments to deliver a malicious malware payload.,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'TA558 has ramped up efforts to target the travel and hospitality industries... fake reservation emails... use of RAR and ISO file attachments'}]","{'actors': ['TA558'], 'malware': [], 'cves': [], 'sectors': ['Travel', 'Hospitality'], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
2,"Which ransomware family is written in Rust for cross-platform targeting, and what multi-pronged coercion tactic does it use beyond data exposure?",True,"BlackCat (ALPHV/AlphaV) is a Rust-written ransomware family designed for cross-platform customization (e.g., Windows and Linux). It uses triple extortion; beyond exposing exfiltrated data, it threatens distributed denial-of-service (DDoS) attacks to coerce payment.","[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'BlackCat... first major professional ransomware family to be written in Rust... different operating systems like Windows and Linux'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'triple extortion... threaten to launch distributed denial-of-service (DDoS) attacks'}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2021-11-01', 'to': None}",high
3,"Which state-sponsored threat group is associated with DNS hijacking for credential harvesting, and what Linux/Unix reverse shell tool is reported for persistence?",True,"Sea Turtle (also tracked as Cosmic Wolf, Marbled Dust, Teal Kurma, UNC1326) is associated with DNS hijacking to redirect targets to actor-controlled servers that harvest credentials. It was also reported using a Linux/Unix reverse TCP shell called SnappyTCP, likely for establishing persistence.","[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'primarily leveraging DNS hijacking... redirect... to an actor-controlled server capable of harvesting their credentials'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'reverse TCP shell for Linux (and Unix) systems called SnappyTCP... likely used for establishing persistence'}]","{'actors': ['Sea Turtle', 'Cosmic Wolf', 'Marbled Dust', 'Teal Kurma', 'UNC1326'], 'malware': ['SnappyTCP'], 'cves': [], 'sectors': [], 'regions': ['Middle East', 'North Africa'], 'mitre': []}","{'from': '2017-01-01', 'to': '2023-12-31'}",high
4,"Which CVE enables zero-click account takeover in GitLab, and what downstream risks to software supply chains are described?",True,"CVE-2023-7028 is a zero-click account takeover flaw in internet-exposed GitLab instances. The described downstream risks include supply chain attacks, proprietary code disclosure, and API key leaks.","[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'vulnerable to CVE-2023-7028, a zero-click account takeover flaw'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'at risk of supply chain attacks, proprietary code disclosure, API key leaks'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028'], 'sectors': ['Software Development'], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
5,"Which threat group is linked to the Russian Federal Security Service (FSB), and what backdoor does it use as a second-stage payload to access sensitive assets?",True,Pensive Ursa (Turla/Uroburos) is linked to the Russian Federal Security Service (FSB) and uses the Kazuar .NET backdoor as a second-stage payload to target sensitive assets (including Signal messages and source control/cloud platform data).,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'Pensive Ursa... is linked to the Russian Federal Security Service (FSB)'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'Kazuar... an advanced and stealthy .NET backdoor that Pensive Ursa usually uses as a second stage payload'}]","{'actors': ['Pensive Ursa', 'Turla', 'Uroburos'], 'malware': ['Kazuar'], 'cves': [], 'sectors': [], 'regions': ['Russia', 'Europe', 'Ukraine'], 'mitre': []}","{'from': '2004-01-01', 'to': None}",high
6,"Which cyberespionage actor targets multiple sectors via phishing and credential harvesting, and what Microsoft zero-day exploit is referenced in its documented activity?",True,"Fancy Bear (APT28/Sofacy/Swallowtail) is described as targeting sectors including energy, government, media, aerospace, and defense via phishing campaigns and credential harvesting. Its activity is referenced as using a malicious document containing an exploit for the Microsoft zero-day Follina (CVE-2022-30190).","[{'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'Fancy Bear... targeting the energy, government, media, aerospace, and defense sectors via phishing campaigns and credential harvesting'}, {'source_id': 'CTI_TEXTS_6', 'page': 1, 'quote': 'malicious documents that contained an exploit for the Microsoft zero-day, Follina (CVE-2022-30190)'}]","{'actors': ['Fancy Bear', 'APT28', 'Sofacy', 'Swallowtail'], 'malware': [], 'cves': ['CVE-2022-30190'], 'sectors': ['Energy', 'Government', 'Media', 'Aerospace', 'Defense'], 'regions': ['Russia', 'Europe', 'Ukraine'], 'mitre': []}","{'from': '2008-01-01', 'to': None}",high
7,"Which CVE enables unauthenticated remote code execution in Atlassian Confluence, and what command is observed being executed to validate access level?",True,CVE-2023-22527 enables unauthenticated remote code execution on vulnerable Atlassian Confluence Server/Data Center endpoints. Exploitation attempts are observed executing the 'whoami' command to assess access and privileges.,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'CVE-2023-22527 remote code execution... allows unauthenticated remote attackers to execute code'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': ""executing the 'whoami' command to gather information about the level of access and privileges""}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-22527'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
8,"Which threat group is assessed as state-sponsored and targets public and private entities in the Middle East and North Africa, and what credential-harvesting mechanism is described?",True,"Sea Turtle is described as conducting state-sponsored attacks targeting public and private entities in the Middle East and North Africa, using DNS hijacking to redirect targets to actor-controlled servers for credential harvesting.","[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'state-sponsored attacks targeting public and private entities in the Middle East and North Africa'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'leveraging DNS hijacking... actor-controlled server capable of harvesting their credentials'}]","{'actors': ['Sea Turtle'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Middle East', 'North Africa'], 'mitre': []}","{'from': '2017-01-01', 'to': None}",high
9,"Which ransomware ecosystem practice combines data theft with an additional disruptive threat, and which ransomware family is explicitly described as using it?",True,Triple extortion combines data exposure of exfiltrated data with an additional disruptive threat (DDoS) to coerce ransom payment. BlackCat (ALPHV) is explicitly described as using triple extortion and threatening DDoS attacks.,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'use of triple extortion... threaten to launch distributed denial-of-service (DDoS) attacks'}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
10,"Which CVE describes a GitLab password-reset weakness that enables account takeover by redirecting reset emails, and what internet exposure scale is cited for vulnerable instances?",True,"CVE-2023-7028 is described as allowing attackers to send password reset emails for a targeted account to an attacker-controlled email address, enabling account takeover. The text cites over 5,300 internet-exposed GitLab instances as vulnerable.","[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Over 5,300 internet-exposed GitLab instances are vulnerable to CVE-2023-7028'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'allows attackers to send password reset emails... to an attacker-controlled email address'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028'], 'sectors': ['Software Development'], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
