id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,simple,What sponsor is listed for Pensive Ursa?,True,FSB,,,
2,simple,What motivation is recorded for FARGO ransomware operators?,True,financial,,,
3,simple,What tactic is set for technique T1485?,True,Impact,,,
4,simple,What incident type is set for ua-defense-kazuar-2023-07?,True,intrusion,,,
5,simple,What country name corresponds to iso2 KR?,True,South Korea,,,
6,simple,What exfiltration flag is set on unit42_2023_israel_destructive_edu_tech_jan_oct?,True,true,,,
7,simple,What technique tactic is recorded for T1059.001?,True,Execution,,,
8,simple,What family is assigned to SnappyTCP malware?,True,reverse TCP shell,,,
9,simple,What service is listed for the C2 infrastructure used by Jupyter?,True,Command and Control (C2),,,
10,simple,What type is stored for the incident magniber-2022-10-phishing-cve-2022-44698?,True,ransomware,,,
11,simple,What sector value is stored on victim Microsoft SQL Server owners?,True,Technology,,,
12,simple,What publisher is set for source unit42-kazuar-evolution?,True,Unit 42,,,
13,simple,What date is assigned to incident sea-turtle-2017-dns-hijacking-credential-harvest?,True,2017-01-01,,,
14,simple,What malware family is recorded for Jupyter?,True,Information Stealer,,,
15,simple,What framework is set for mitigation Strong Password Policy?,True,General,,,
16,single_hop,Which sectors are targeted by incident star-blizzard-email-credential-theft-2017?,True,"Government, Other",,,
17,single_hop,Which technique is used by incident CVE-2023-7028-gitlab-internet-exposed-risk?,True,T1190,,,
18,single_hop,Which CVE is exploited in incident magniber-2018-asia-expansion-cve-2018-8174?,True,CVE-2018-8174,,,
19,single_hop,Which malware is involved in incident incident-jupyter-new-variant-observed-late-october?,True,Jupyter,,,
20,single_hop,Which victims are attacked by the Jupyter malware?,True,"Chrome users, Edge users, Firefox users, Ethereum Wallet users, MyMonero Wallet users, Atomic Wallet users",,,
21,single_hop,Which tool is involved in incident magniber-2017-south-korea-targeting?,True,Magnitude exploit kit,,,
22,single_hop,Which regions are linked via occurred_in for sea-turtle-2017-dns-hijacking-credential-harvest?,True,"Middle East, North Africa",,,
23,single_hop,Which country is linked via occurred_in for ua-defense-kazuar-2023-07?,True,Ukraine,,,
24,single_hop,Which threat actor is the incident ua-defense-kazuar-2023-07 attributed to?,True,Pensive Ursa,,,
25,single_hop,Which malware does Pensive Ursa use?,True,Kazuar,,,
26,single_hop,Which malware does Sea Turtle use according to the graph?,True,SnappyTCP,,,
27,single_hop,Which technique is used by incident sea-turtle-2021-2023-snappytcp-attacks for persistence phase?,True,T1053.003,,,
28,single_hop,Which technique is used by incident magniber-2022-10-phishing-cve-2022-44698?,True,T1566,,,
29,single_hop,Which incident does mitigation Patch Management mitigate?,True,CVE-2023-7028-gitlab-internet-exposed-risk,,,
30,single_hop,Which incident is mitigated by Security Patching?,True,fargo-sql-latest,,,
31,multi_hop,How many distinct techniques are used by incident fargo-sql-latest?,True,6,,,
32,multi_hop,How many incidents are attributed to FARGO ransomware operators?,True,3,,,
33,multi_hop,How many unique victims are linked to the incident star-blizzard-email-credential-theft-2017?,True,2,,,
34,multi_hop,How many unique techniques appear across all Magniber incidents?,True,2,,,
35,multi_hop,How many distinct tools does Jupyter use according to uses relationships?,True,3,,,
36,multi_hop,Which CVEs are exploited by malware involved in Magniber incidents?,True,"CVE-2022-44698, CVE-2018-8174",,,
37,multi_hop,Which victims are attacked by the threat actor behind fargo-sql-latest?,True,Microsoft SQL Server owners,,,
38,multi_hop,What is the confidence for attributing ua-defense-kazuar-2023-07 to its actor?,True,medium,,,
39,multi_hop,List countries where incidents attributed to Pensive Ursa occurred.,True,Ukraine,,,
40,multi_hop,"Which techniques, with tactics, are used in star-blizzard-email-credential-theft-2017?",True,"T1566 Initial Access, T1056 Credential Access",,,
41,multi_hop,What is the earliest incident date among Magniber incidents?,True,2017-01-01,,,
42,multi_hop,Which sectors are targeted in incidents that occurred in Israel?,True,"Education, Technology",,,
43,multi_hop,Which techniques are used by incidents attributed to Sea Turtle?,True,"T1565.001, T1059, T1053.003",,,
44,multi_hop,How many aliases are recorded for Sea Turtle?,True,4,,,
45,multi_hop,Which tool is used by an actor and also involved in an incident for that actor?,True,Cobalt Strike,,,
46,unanswerable,What CVSS score is recorded for CVE-2022-44698 in the graph?,False,,,,
47,unanswerable,What SHA256 hash identifies the Jupyter digitally signed payload?,False,,,,
48,unanswerable,Which specific domains were hijacked in the Sea Turtle DNS hijacking incident?,False,,,,
49,unanswerable,What Bitcoin wallet address is provided in the FARGO ransom note?,False,,,,
50,unanswerable,Which exact GitLab versions were vulnerable to CVE-2023-7028?,False,,,,
1,guided,"Which malware families described operate as information stealers or backdoors, and what credential or sensitive-data types do they harvest from victims?",True,"Jupyter (aka Yellow Cockatoo/Solarmarker/Polazert) is described as an information stealer that harvests credential-related data including cookies, Web data, browser password-manager information, and logins for crypto-wallets and remote access applications. Kazuar is described as an advanced .NET backdoor used by Pensive Ursa that was used to go after sensitive assets including Signal messages and source-control/cloud-platform data. SnappyTCP is described as a reverse TCP shell (web shell) with basic C2 capabilities used by Sea Turtle for persistence.",high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'Jupyter... can backdoor machines and harvest... cookies, Web data, browser password manager information... such as logins for crypto-wallets and remote access apps.'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Kazuar is an advanced and stealthy .NET backdoor... going after sensitive assets such as those found in Signal messages, source control and cloud platforms data.'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'using... reverse TCP shell... called SnappyTCP... has basic command-and-control (C2) capabilities, and is also likely used for establishing persistence'}]","{'actors': ['Pensive Ursa', 'Sea Turtle'], 'malware': ['Jupyter', 'Kazuar', 'SnappyTCP'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
2,guided,"Which actors are attributed to state security or military organizations, and what target sectors are explicitly described for each actor?",True,"Pensive Ursa is linked to the Russian Federal Security Service (FSB) and has been reported targeting the Ukrainian defense sector, and mostly organizations in European government and military sectors. Peach Sandstorm (aka APT33/Elfin/Refined Kitten) is an Iranian threat actor linked by Microsoft to password spray activity; intrusions singled out satellite, defense, and pharmaceutical sectors. Sea Turtle is described as conducting state-sponsored attacks targeting public and private entities in the Middle East and North Africa.",high,"[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Pensive Ursa is a Russian-based threat group... linked to the Russian Federal Security Service (FSB)... targeting the Ukrainian defense sector... targeting mostly organizations in the European government and military sectors.'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Peach Sandstorm... linked the group to password spray attacks... The intrusions primarily singled out satellite, defense, and pharmaceutical sectors.'}, {'source_id': 'CTI_TEXTS_9', 'page': 1, 'quote': 'state-sponsored attacks targeting public and private entities in the Middle East and North Africa.'}]","{'actors': ['Pensive Ursa', 'Peach Sandstorm', 'Sea Turtle'], 'malware': ['Kazuar', 'FalseFont', 'SnappyTCP'], 'cves': [], 'sectors': ['Defense', 'Government', 'Military', 'Satellite', 'Pharmaceutical', 'Public Sector', 'Private Sector'], 'regions': ['Russia', 'Ukraine', 'Europe', 'Iran', 'Middle East', 'North Africa'], 'mitre': []}"
3,guided,"What vulnerabilities (CVEs) are tied to account takeover or execution-bypass behavior, and what exploitation outcomes are described?",True,"CVE-2023-7028 is described as a zero-click GitLab account takeover flaw enabling attackers to redirect password reset emails to an attacker-controlled address, change the password, and take over the account, creating risk of supply-chain attacks and proprietary code/API key exposure. CVE-2022-44698 is described as a zero-day used with Magniber ransomware distribution to bypass Mark-of-the-Web (MOTW) security warnings so malicious files execute without raising alerts.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'vulnerable to CVE-2023-7028, a zero-click account takeover flaw... send password reset emails... to an attacker-controlled email address... change the password and take over the account.'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'exploiting the zero-day vulnerability CVE-2022-44698 to bypass Mark-of-the-Web (MOTW) security warnings, and allowing malicious files to be executed without raising alerts.'}]","{'actors': [], 'malware': ['Magniber'], 'cves': ['CVE-2023-7028', 'CVE-2022-44698'], 'sectors': [], 'regions': [], 'mitre': []}"
4,guided,"Which ransomware families described include data-exposure extortion, and what specific leak channels or disclosure threats are named?",True,"FARGO ransomware includes an extortion threat to expose stolen files on Telegram if ransom demands are refused. Magniber is discussed primarily in the context of phishing distribution and execution-bypass, but the provided text does not explicitly describe its leak channel. The destructive attacks in Israel include data theft (PII and intellectual property) followed by wipers, but do not explicitly describe a ransom model.",medium,"[{'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'If the owners refuse to pay the ransom, the threat actors threaten to expose their stolen files on Telegram.'}]","{'actors': [], 'malware': ['FARGO', 'Magniber'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
5,guided,"Which campaigns described rely on password spraying or brute-force as an access vector, and what target sets are described?",True,"Peach Sandstorm is linked by Microsoft to password spray attacks carried out against thousands of organizations globally, with intrusions primarily targeting satellite, defense, and pharmaceutical sectors. FARGO operators commonly compromise database servers via brute-force when targets have weak credentials, targeting vulnerable Microsoft SQL servers.",high,"[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'Microsoft linked the group to password spray attacks carried out against thousands of organizations globally'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'Database servers are often compromised via brute-force... likely due to their target having weak credentials.'}]","{'actors': ['Peach Sandstorm'], 'malware': ['FARGO', 'FalseFont'], 'cves': [], 'sectors': ['Satellite', 'Defense', 'Pharmaceutical'], 'regions': ['Global'], 'mitre': []}"
6,guided,"Which malware families described use PowerShell in their execution chain or tooling, and what specific PowerShell-related behaviors are noted?",True,Jupyter’s newer variant is described as leveraging PowerShell command modifications and being capable of executing PowerShell scripts and commands. FARGO ransomware infections are described as starting by using powershell.exe (and cmd.exe) to download a .NET file to a compromised machine.,high,"[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'observed the new version of the malware leveraging PowerShell command modifications'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'executing PowerShell scripts and commands.'}, {'source_id': 'CTI_TEXTS_7', 'page': 1, 'quote': 'The ransomware infection starts by using powershell.exe and cmd.exe to download a .NET file'}]","{'actors': [], 'malware': ['Jupyter', 'FARGO'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}"
7,guided,"Which described threats explicitly reference supply chain risk, and what supply-chain-relevant impacts are stated?",True,"Internet-exposed GitLab instances vulnerable to CVE-2023-7028 are described as being at risk of supply chain attacks, including proprietary code disclosure and API key leaks, given GitLab’s role as a software development and project planning platform.",high,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'these servers are at risk of supply chain attacks, proprietary code disclosure, API key leaks'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-7028'], 'sectors': ['Software Development'], 'regions': [], 'mitre': []}"
