id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,simple,What sponsor is set for Midnight Blizzard?,True,Russia,,,
2,simple,What is the incident type for microsoft-corp-email-breach-2023-11-legacy-test-tenant?,True,intrusion,,,
3,simple,What date is stored on incident avast-lazarus-cve-2024-21338-2023?,True,2023-01-01,,,
4,simple,What malware family is assigned to FudModule?,True,Rootkit,,,
5,simple,What is the MITRE technique tactic for T1068?,True,Privilege Escalation,,,
6,simple,What publisher is recorded for source avast?,True,Avast,,,
7,simple,What malware family is recorded for ChromeLoader?,True,Browser hijacker,,,
8,simple,What publisher is recorded for source malwarebytes_labs_blog_posts_chromeloader?,True,Malwarebytes Labs,,,
9,simple,What framework is set for mitigation Disable ms-appinstaller protocol handler?,True,Microsoft,,,
10,simple,What control_id is set for mitigation Security Updates?,True,PATCHING,,,
11,simple,What category is set on incident INC-CVE-2024-23222-WEBKIT-ZERODAY?,True,C2,,,
12,simple,What sector is set for victim Online gambling sites?,True,Other,,,
13,simple,What incident type is set for text:github:keys-rotated:cve-2024-0200-0507?,True,vulnerability,,,
14,simple,What sponsor is set for threat actor H0lyGh0st?,True,North Korea,,,
15,simple,What tactic is stored for technique T1218?,True,Defense Evasion,,,
16,single_hop,Which motivation type is linked from APT29 via motivated_by?,True,espionage,,,
17,single_hop,Which date value is connected from microsoft-corp-email-breach via occurred_on?,True,2024-01-12,,,
18,single_hop,Which technique ID is connected from microsoft-corp-email-breach via used_technique?,True,T1110.003,,,
19,single_hop,What confidence is stored on the attributed_to link from inc_ms to Midnight Blizzard?,True,high,,,
20,single_hop,Which tool does malware ChromeLoader use?,True,PowerShell,,,
21,single_hop,Which capability is leveraged by H0lyGh0st ransomware?,True,Automation,,,
22,single_hop,Which service is abused by DEV-0530?,True,.onion site,,,
23,single_hop,Which tool is used by Storm-1674 besides MSIX?,True,Microsoft Teams,,,
24,single_hop,Which C2 infrastructure service is abused by Storm-0569?,True,ms-appinstaller (App Installer) URI scheme,,,
25,single_hop,Which tool is used by Volt Typhoon for initial access?,True,Fortinet FortiGuard device,,,
26,single_hop,Which C2 infrastructure service is abused by Volt Typhoon?,True,Compromised SOHO network edge devices,,,
27,single_hop,Which CVE is exploited by malware FudModule?,True,CVE-2024-21338,,,
28,single_hop,Which victim is targeted by incident operation-earth-kitsune-kancc-redirect-chrome-exploit?,True,"Korean American National Coordinating Council (KANCC), Hanseattle",,,
