id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which threat actor aliases are attributed to the breach of corporate email accounts at a major technology company, and what initial access technique was used?",True,"Microsoft attributed the breach of some corporate email accounts to a Russian state-sponsored group named Midnight Blizzard, also known as Nobelium / APT29. The initial access technique described was password spraying against a legacy non-production test tenant account.","[{'source_id': 'cti_text_1', 'page': 1, 'quote': 'breached ... by a Russian state-sponsored hacking group known as Midnight Blizzard... known more commonly as Nobelium or APT29'}, {'source_id': 'cti_text_1', 'page': 1, 'quote': 'conducted a password spray attack to access a legacy non-production test tenant account'}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information technology'], 'regions': ['Russia'], 'mitre': ['T1110.003']}","{'from': '2023-11-01', 'to': '2024-01-12'}",high
2,"For the email breach incident, which internal business functions were impacted based on the roles of the compromised accounts?",True,"The compromised corporate email accounts included members of the leadership team and employees in the cybersecurity and legal departments, indicating impacts to leadership, cybersecurity, and legal functions.","[{'source_id': 'cti_text_1', 'page': 1, 'quote': ""breached email accounts included members of Microsoft's leadership team and employees in the cybersecurity and legal departments""}]","{'actors': ['Midnight Blizzard', 'Nobelium', 'APT29'], 'malware': [], 'cves': [], 'sectors': ['Information technology'], 'regions': ['Russia'], 'mitre': []}","{'from': '2023-11-01', 'to': '2024-01-12'}",high
3,"Which North Korea-linked actor is assessed to develop and use ransomware, and what file extension does its ransomware apply to encrypted files?",True,Microsoft researchers linked the ransomware activity to a group tracked as DEV-0530 (self-named H0lyGh0st). Their ransomware encrypts files and applies the .h0lyenc extension.,"[{'source_id': 'cti_text_2', 'page': 1, 'quote': 'group tracked ... as DEV-0530 but that calls itself H0lyGh0st'}, {'source_id': 'cti_text_2', 'page': 1, 'quote': 'encrypt all files ... using the file extension .h0lyenc'}]","{'actors': ['DEV-0530', 'H0lyGh0st'], 'malware': ['H0lyGh0st ransomware'], 'cves': [], 'sectors': [], 'regions': ['North Korea'], 'mitre': ['T1486']}","{'from': '2021-06-01', 'to': None}",high
4,"Which access vector has been abused to distribute malware that may lead to ransomware distribution, and which named threat actors were observed using it?",True,"Threat actors were observed abusing the ms-appinstaller URI scheme (App Installer) to distribute malware that may lead to ransomware distribution. Microsoft observed actors including Storm-0569, Storm-1113, Sangria Tempest, and Storm-1674 using this method.","[{'source_id': 'cti_text_3', 'page': 1, 'quote': 'utilizing the ms-appinstaller URI scheme (App Installer) to distribute malware'}, {'source_id': 'cti_text_3', 'page': 1, 'quote': 'including financially motivated actors like Storm-0569, Storm-1113, Sangria Tempest, and Storm-1674'}, {'source_id': 'cti_text_3', 'page': 1, 'quote': 'may lead to ransomware distribution'}]","{'actors': ['Storm-0569', 'Storm-1113', 'Sangria Tempest', 'Storm-1674'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2023-11-15', 'to': None}",high
5,What defensive product change was implemented in response to abuse of the ms-appinstaller protocol handler as an access vector for malware?,True,Microsoft disabled the ms-appinstaller protocol handler by default in response to observed abuse as an access vector for malware.,"[{'source_id': 'cti_text_3', 'page': 1, 'quote': 'Microsoft has disabled the ms-appinstaller protocol handler by default'}]","{'actors': [], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2023-11-15', 'to': None}",high
6,"Which actor exploited a Windows vulnerability in the AppLocker driver to escalate privileges, and what is the CVE identifier for that vulnerability?",True,The Lazarus threat group exploited a Windows privilege escalation vulnerability in the appid.sys driver associated with AppLocker. The vulnerability is tracked as CVE-2024-21338.,"[{'source_id': 'cti_text_4', 'page': 1, 'quote': 'The notorious North Korean threat group known as Lazarus exploited a Windows zero-day vulnerability'}, {'source_id': 'cti_text_4', 'page': 1, 'quote': 'The vulnerability is tracked as CVE-2024-21338'}, {'source_id': 'cti_text_4', 'page': 1, 'quote': 'impacts the ‘appid.sys’ driver associated with Microsoft’s AppLocker security feature'}]","{'actors': ['Lazarus'], 'malware': ['FudModule rootkit'], 'cves': ['CVE-2024-21338'], 'sectors': [], 'regions': ['North Korea'], 'mitre': ['T1068']}","{'from': '2023-08-01', 'to': '2024-02-29'}",high
7,"What stealth advantage was described for exploiting a vulnerable built-in driver instead of using a BYOVD approach, and what impact could it have on detection?",True,"Exploiting a vulnerability in a driver present on many systems (instead of bringing a separate vulnerable driver) was described as providing a higher degree of stealth and enabling a truly fileless kernel attack that can evade most detection mechanisms, including on systems with driver allowlisting.","[{'source_id': 'cti_text_4', 'page': 1, 'quote': 'attacker benefits from a higher degree of stealth'}, {'source_id': 'cti_text_4', 'page': 1, 'quote': 'making it possible for a kernel attack to be truly fileless. This not only evades most detection mechanisms'}]","{'actors': ['Lazarus'], 'malware': ['FudModule rootkit'], 'cves': ['CVE-2024-21338'], 'sectors': [], 'regions': ['North Korea'], 'mitre': []}","{'from': '2023-08-01', 'to': '2024-02-29'}",high
8,"Which threat actor is reported to achieve initial access through internet-facing Fortinet FortiGuard devices, and what follow-on credential-based activity is described after initial access?",True,"Volt Typhoon is reported to achieve initial access via internet-facing Fortinet FortiGuard devices. After initial access, it extracts credentials to an Active Directory account used by the device and attempts to authenticate to other devices on the network with those credentials.","[{'source_id': 'cti_text_6', 'page': 1, 'quote': 'Volt Typhoon achieves initial access ... through internet-facing Fortinet FortiGuard devices'}, {'source_id': 'cti_text_6', 'page': 1, 'quote': 'extracts credentials to an Active Directory account used by the device, and then attempts to authenticate to other devices'}]","{'actors': ['Volt Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
9,"Which actor is reported to proxy traffic through compromised SOHO network edge devices, and which router/device manufacturers are named as being among affected devices?",True,"Volt Typhoon is reported to proxy its network traffic through compromised SOHO network edge devices. Named manufacturers include ASUS, Cisco, D-Link, NETGEAR, and Zyxel.","[{'source_id': 'cti_text_6', 'page': 1, 'quote': 'Volt Typhoon proxies all its network traffic ... through compromised SOHO network edge devices'}, {'source_id': 'cti_text_6', 'page': 1, 'quote': 'devices ... manufactured by ASUS, Cisco, D-Link, NETGEAR, and Zyxel'}]","{'actors': ['Volt Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
10,What risk-reducing mitigation is recommended for owners of network edge devices to reduce attack surface against actors proxying through exposed management interfaces?,True,Owners should ensure that HTTP or SSH management interfaces on network edge devices are not exposed to the public internet to reduce attack surface.,"[{'source_id': 'cti_text_6', 'page': 1, 'quote': 'Owners of network edge devices should ensure that management interfaces are not exposed to the public internet in order to reduce their attack surface'}]","{'actors': ['Volt Typhoon'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
11,"Which malware family is described as a browser hijacker that can increase risk via PowerShell and potentially enable follow-on ransomware or spyware activity, and what initial infection lure is described?",True,ChromeLoader is described as a browser hijacker whose use of PowerShell can lead to further malicious activity such as propagation of ransomware or spyware. The described infection lure on Windows is downloading ISO files posing as cracked video games or pirated films/TV programs.,"[{'source_id': 'cti_text_5', 'page': 1, 'quote': 'ChromeLoader ... use of PowerShell could pose a greater risk by leading to further ... malicious activity, such as the propagation of ransomware or spyware'}, {'source_id': 'cti_text_5', 'page': 1, 'quote': 'victims become infected ... through ISO files that poses as a cracked video game or pirated films or TV programs'}]","{'actors': [], 'malware': ['ChromeLoader'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
