q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is Magnet Goblin's stated motivation?,financial,Magnet Goblin is financially motivated.,1.0,0.0,0.0,0.0,0.0,0.0,0.8627771139144897,0.0,0.0,1.0,4.470204915851355
1,simple,GRAG,What is Magnet Goblin's stated motivation?,financial,Financial.,1.0,0.0,0.0,0.0,1.0,1.0,0.9460834264755249,0.0,0.0,1.0,34.71288063377142
1,simple,AGRAG,What is Magnet Goblin's stated motivation?,financial,Magnet Goblin's stated motivation is financial.,1.0,0.0,0.0,6.567274736060395,0.25,0.25,0.8486403822898865,0.0,0.0,1.0,14.36465925257653
1,simple,HRAG,What is Magnet Goblin's stated motivation?,financial,Financial,1.0,1.0,1.0,0.0,1.0,1.0,0.9970481395721436,1.0,0.0,1.0,28.487116588279605
2,simple,RAG,What type is incident checkpoint_magnetgoblin_ivanti_flaws?,intrusion,Malware The incident involves a financially motivated threat actor (Magnet Goblin) exploiting Ivanti VPN vulnerabilities to deploy Linux backdoors using the Nerbian custom malware family.,0.0,0.0,0.0,0.0,0.0,0.0,0.8108786940574646,0.0,0.0,1.0,6.044884759001434
2,simple,GRAG,What type is incident checkpoint_magnetgoblin_ivanti_flaws?,intrusion,The incident checkpoint_magnetgoblin_ivanti_flaws is of type intrusion.,1.0,0.0,0.0,2.8398387225677895,0.18181818181818182,0.18181818181818182,0.7911633849143982,0.0,0.0,1.0,15.617171352729201
2,simple,AGRAG,What type is incident checkpoint_magnetgoblin_ivanti_flaws?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,5.129497954621911
2,simple,HRAG,What type is incident checkpoint_magnetgoblin_ivanti_flaws?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,22.473674789071083
3,simple,RAG,What date is set for incident checkpoint_2022_attack_magento_servers?,2022-01-01,"I don't know. The context only mentions that the attack against Magento servers occurred in 2022, but does not provide a specific date.",0.0,0.0,0.0,1.4445809981770859,0.07407407407407407,0.07407407407407407,0.759299635887146,0.0,0.0,1.0,2.0561614586040378
3,simple,GRAG,What date is set for incident checkpoint_2022_attack_magento_servers?,2022-01-01,"January 1, 2022",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.8312247395515442,0.0,0.0,1.0,30.099311569705606
3,simple,AGRAG,What date is set for incident checkpoint_2022_attack_magento_servers?,2022-01-01,2022-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,11.4736949801445
3,simple,HRAG,What date is set for incident checkpoint_2022_attack_magento_servers?,2022-01-01,2022-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,21.494881315156817
4,simple,RAG,What technique_id corresponds to Exploit Public-Facing Application?,T1190,I don't know. The provided context does not contain MITRE ATT&CK technique ID information.,0.0,0.0,0.0,0.0,0.0,0.0,0.7846121191978455,0.0,0.0,1.0,2.777956170961261
4,simple,GRAG,What technique_id corresponds to Exploit Public-Facing Application?,T1190,T1190,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,13.956910761073232
4,simple,AGRAG,What technique_id corresponds to Exploit Public-Facing Application?,T1190,T1190,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,4.7507989928126335
4,simple,HRAG,What technique_id corresponds to Exploit Public-Facing Application?,T1190,T1190,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,9.93663178384304
5,simple,RAG,What is the published_on date for the TeamCity disclosure source?,2024-03-06,"March 4, 2024",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.8170300722122192,0.0,0.0,1.0,18.842135944403708
5,simple,GRAG,What is the published_on date for the TeamCity disclosure source?,2024-03-06,The published_on date for the TeamCity disclosure source is not available in the database.,0.0,0.0,0.0,0.0,0.0,0.0,0.7521783709526062,0.0,0.0,1.0,25.81736195459962
5,simple,AGRAG,What is the published_on date for the TeamCity disclosure source?,2024-03-06,2024-03-06,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,9.919908973388374
5,simple,HRAG,What is the published_on date for the TeamCity disclosure source?,2024-03-06,2024-03-06,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,31.116296929307282
6,simple,RAG,What date is assigned to incident inc-teamcity-cve-2024-27198-mass-exploitation-2024-03-06?,2024-03-06,"March 6, 2024",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.8275871872901917,0.0,0.0,1.0,2.928220335394144
6,simple,GRAG,What date is assigned to incident inc-teamcity-cve-2024-27198-mass-exploitation-2024-03-06?,2024-03-06,"March 6, 2024",0.0,0.0,0.0,12.44023474812678,0.3333333333333333,0.3333333333333333,0.8275871872901917,0.0,0.0,1.0,25.16872096247971
6,simple,AGRAG,What date is assigned to incident inc-teamcity-cve-2024-27198-mass-exploitation-2024-03-06?,2024-03-06,2024-03-06,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,10.714803834445775
6,simple,HRAG,What date is assigned to incident inc-teamcity-cve-2024-27198-mass-exploitation-2024-03-06?,2024-03-06,2024-03-06,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,20.41868523694575
7,simple,RAG,What confidence is recorded for inc_mispadu_ursa_spam_001 attribution?,low,"I don't know. The provided context does not mention any incident identifier ""inc_mispadu_ursa_spam_001"" or any associated confidence level.",0.0,0.0,0.0,0.0,0.0,0.0,0.7896099090576172,0.0,0.0,1.0,3.0977048026397824
7,simple,GRAG,What confidence is recorded for inc_mispadu_ursa_spam_001 attribution?,low,The confidence recorded for inc_mispadu_ursa_spam_001 attribution is **low**.,1.0,0.0,0.0,1.8160849415439309,0.15384615384615385,0.15384615384615385,0.7923024296760559,0.0,0.0,1.0,16.314963271841407
7,simple,AGRAG,What confidence is recorded for inc_mispadu_ursa_spam_001 attribution?,low,low,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,4.182165735401213
7,simple,HRAG,What confidence is recorded for inc_mispadu_ursa_spam_001 attribution?,low,low,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,15.731130964122713
8,simple,RAG,What sponsor is recorded for Lazarus?,North Korea,"North Korea is recorded as the sponsor for Lazarus (identified as ""North Korean APT Lazarus"" in the context).",1.0,0.0,0.19999999999999998,3.2933284838220014,0.19999999999999998,0.19999999999999998,0.8554221987724304,0.1111111111111111,0.0,1.0,3.336740260012448
8,simple,GRAG,What sponsor is recorded for Lazarus?,North Korea,North Korea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.784614009782672
8,simple,AGRAG,What sponsor is recorded for Lazarus?,North Korea,North Korea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.799508004449308
8,simple,HRAG,What sponsor is recorded for Lazarus?,North Korea,North Korea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.764696199446917
9,simple,RAG,What motivation type is linked to Lazarus?,espionage,"Cyberespionage. The context describes Lazarus as a North Korean APT conducting a ""cyberespionage campaign"" targeting engineers.",1.0,0.0,0.0,0.0,0.0,0.0,0.7997438311576843,0.0,0.0,1.0,4.715867655351758
9,simple,GRAG,What motivation type is linked to Lazarus?,espionage,Espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.8526207804679871,1.0,0.0,1.0,19.349822393618524
9,simple,AGRAG,What motivation type is linked to Lazarus?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,13.062107179313898
9,simple,HRAG,What motivation type is linked to Lazarus?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,14.181247956119478
10,simple,RAG,What sector is assigned to victim Engineers?,Technology,"I don't know. The provided context does not mention ""Engineers"" or assign them to any sector. It only states that the ransomware's targeted industries are manufacturing, professional and legal services, and wholesale and retail.",0.0,0.0,0.0,0.0,0.0,0.0,0.8026155233383179,0.0,0.0,1.0,2.7921138359233737
10,simple,GRAG,What sector is assigned to victim Engineers?,Technology,The Technology sector.,1.0,0.0,0.5,15.97357760615681,0.5,0.5,0.8712764382362366,0.3333333333333333,0.0,1.0,14.442207049578428
10,simple,AGRAG,What sector is assigned to victim Engineers?,Technology,Technology,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,7.443653895519674
10,simple,HRAG,What sector is assigned to victim Engineers?,Technology,Technology,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,14.744620060548186
11,simple,RAG,What is the incident type for operation-interception-incident-1?,cyberespionage,"I don't know. The provided context mentions ""Operation Interception"" as a campaign impersonating Coinbase in a fake job description, but does not reference ""operation-interception-incident-1"" specifically or provide its incident type.",0.0,0.0,0.0,0.0,0.0,0.0,0.7679057717323303,0.0,0.0,1.0,2.365398107096553
11,simple,GRAG,What is the incident type for operation-interception-incident-1?,cyberespionage,The incident type for operation-interception-incident-1 is cyberespionage.,1.0,0.0,0.0,5.522397783539471,0.18181818181818182,0.18181818181818182,0.8368255496025085,0.0,0.0,1.0,19.938720228150487
11,simple,AGRAG,What is the incident type for operation-interception-incident-1?,cyberespionage,cyberespionage,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,5.430015157908201
