id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which vulnerabilities (CVEs) are explicitly linked to remote takeover or remote code execution, and what affected products are named?",True,"The texts explicitly link two CVEs to remote takeover/RCE outcomes: (1) CVE-2022-26134 in Atlassian Confluence Server and Data Center is described as a critical zero-day RCE that enables ""complete host takeover"" and is exploited via a public exploit leading to a JSP webshell write. (2) CVE-2024-23832 in Mastodon is described as enabling attackers to ""impersonate and take over any remote account"" due to insufficient origin validation.","[{'source_id': 'cti_text_1_confluence', 'page': 1, 'quote': 'critical zero-day remote code execution (RCE) flaw... allows for complete host takeover... CVE-2022-26134'}, {'source_id': 'cti_text_2_mastodon', 'page': 1, 'quote': 'critical vulnerability that allows attackers to impersonate and take over any remote account... tracked as CVE-2024-23832'}]","{'actors': ['Volexity'], 'malware': ['Webshell'], 'cves': ['CVE-2022-26134', 'CVE-2024-23832'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
2,"Which threat activities connect a named CVE to a webshell outcome, and what affected platform is described?",True,CVE-2022-26134 is connected to a webshell outcome on Atlassian Confluence Server and Data Center: researchers observed activity tied to a public exploit and described an OGNL injection that can allow a Java Server Page (JSP) webshell to be written into a publicly accessible web directory.,"[{'source_id': 'cti_text_1_confluence', 'page': 1, 'quote': 'public exploit for the vulnerability, CVE-2022-26134... allow for a Java Server Page (JSP) webshell to be written'}]","{'actors': ['Volexity'], 'malware': ['Webshell'], 'cves': ['CVE-2022-26134'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
3,"Which platforms are described as being compromised via webshell creation or planting backdoors, and which CVEs are associated with those paths?",True,"Mastodon is described as having a past critical bug (CVE-2023-36460, 'TootRoot') that allowed attackers to send posts that would create web shells on target instances, enabling complete compromise of Mastodon servers and the ability to ""plant backdoors"". Atlassian Confluence (Server/Data Center) is described as vulnerable via CVE-2022-26134, which can allow a JSP webshell write to a public directory.","[{'source_id': 'cti_text_2_mastodon', 'page': 1, 'quote': ""CVE-2023-36460... allowed attackers to send 'toots'... that would create web shells... completely compromise Mastodon servers... and plant backdoors""}, {'source_id': 'cti_text_1_confluence', 'page': 1, 'quote': 'CVE-2022-26134... allow for a Java Server Page (JSP) webshell to be written'}]","{'actors': ['Volexity', 'Mastodon team'], 'malware': ['Webshell', 'Backdoor'], 'cves': ['CVE-2023-36460', 'CVE-2022-26134'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
4,"Which malware families are described as performing credential theft, and what delivery methods and targeting constraints are stated?",True,"Two malware categories are described as credential-theft related: (1) Mispadu (URSA/Mispadu banking trojan; Trend Micro: TrojanSpy.Win32.MISPADU.THIADBO) is stated to steal credentials and is delivered via spam campaigns, targeting systems configured with Spanish and Portuguese system languages and victims in regions including Mexico, Spain, and Portugal. (2) Kasseika ransomware operations start with a phishing email intended to steal employees' account credentials for initial access to the corporate network.","[{'source_id': 'cti_text_3_mispadu', 'page': 1, 'quote': 'Mispadu malware steals credentials... targets systems with Spanish and Portuguese as system languages... users from Mexico, Spain, Portugal'}, {'source_id': 'cti_text_9_kasseika', 'page': 1, 'quote': 'Kasseika attacks start with a phishing email... attempting to steal their account credentials, which will then be used for initial access'}]","{'actors': ['Trend Micro', 'Pedro Tavares'], 'malware': ['Mispadu', 'URSA/Mispadu banking trojan', 'Kasseika ransomware'], 'cves': [], 'sectors': [], 'regions': ['Mexico', 'Spain', 'Portugal'], 'mitre': []}","{'from': None, 'to': None}",high
5,"Which ransomware operations are described as using a ransomware-as-a-service (RaaS) model, and what affiliate or linkage information is stated?",True,"Three ransomware operations are described with RaaS context and/or affiliate linkages: (1) Yanluowang is described as ""highly experienced with ransomware-as-a-service (RaaS)"" and possibly linked to veteran RaaS groups Fivehands and Thieflock, with observed overlap in TTPs with Thieflock. (2) BlackCat operators are described as evolving tooling ""as part of their ransomware-as-a-service (RaaS) business model"". (3) LockBit is described as using a ""ransomware-as-a-service (RaaS) model"" and recruiting/marketing to affiliates, including hiring network access brokers and cooperating with other criminal groups.","[{'source_id': 'cti_text_4_yanluowang', 'page': 1, 'quote': 'Yanluowang... highly experienced with ransomware-as-a-service (RaaS) and could be linked... Fivehands and Thieflock'}, {'source_id': 'cti_text_5_blackcat_munchkin', 'page': 1, 'quote': 'BlackCat ransomware operators have continued to evolve... as part of their ransomware-as-a-service (RaaS) business model'}, {'source_id': 'cti_text_7_lockbit', 'page': 1, 'quote': 'LockBit uses a ransomware-as-a-service (RaaS) model... recruitment of and marketing to affiliates... hire network access brokers'}]","{'actors': ['Yanluowang', 'Fivehands', 'Thieflock', 'BlackCat', 'LockBit'], 'malware': ['Yanluowang ransomware', 'BlackCat ransomware', 'LockBit ransomware'], 'cves': [], 'sectors': [], 'regions': ['United States'], 'mitre': []}","{'from': '2021-08-01', 'to': '2021-10-31'}",high
6,"Which ransomware operation is described as using a customized virtual machine to deploy malware payloads, and what named utility enables propagation?",True,"BlackCat operators are described as using a utility called Munchkin to propagate the BlackCat payload to remote machines and shares; Unit 42 obtained a Munchkin instance ""loaded in a customized Alpine virtual machine (VM)"" as a tactic to help circumvent security solutions during deployment.","[{'source_id': 'cti_text_5_blackcat_munchkin', 'page': 1, 'quote': 'utility called Munchkin... propagate the BlackCat payload... loaded in a customized Alpine virtual machine (VM)... circumvent security solutions'}]","{'actors': ['BlackCat', 'Unit 42'], 'malware': ['BlackCat ransomware', 'Munchkin'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
7,"Which ransomware operation is described as using Bring Your Own Vulnerable Driver (BYOVD) to disable security tools, and what driver and processes are mentioned?",True,"Kasseika is described as employing BYOVD tactics to disable antivirus before encrypting files. It abuses the Martini driver (Martini.sys/viragt64.sys), checks for a process named Martini.exe, and then uses the driver to gain privileges to terminate 991 processes from a hardcoded list that includes antivirus products and security tools.","[{'source_id': 'cti_text_9_kasseika', 'page': 1, 'quote': 'employs Bring Your Own Vulnerable Driver (BYOVD)... abuses the Martini driver (Martini.sys/viragt64.sys)... terminate 991 processes... many... antivirus products'}]","{'actors': ['Kasseika'], 'malware': ['Kasseika ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
8,"Which ransomware operation is described as using phishing for credential theft followed by lateral movement tooling, and what execution mechanism is stated?",True,"Kasseika is described as starting with a phishing email to steal account credentials for initial access, and then using Windows PsExec to execute malicious .bat files on the infected system and other systems accessed through lateral movement.","[{'source_id': 'cti_text_9_kasseika', 'page': 1, 'quote': 'start with a phishing email... steal their account credentials... Next, Kasseika operators abuse the Windows PsExec tool to execute malicious .bat files... through lateral movement'}]","{'actors': ['Kasseika'], 'malware': ['Kasseika ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
9,"Which ransomware operation is described as using automated data exfiltration tooling, and what is the tool name and extortion model mentioned?",True,"LockBit is described as using a tool named StealBit that ""automates data exfiltration"" as part of its operations, and the text also states LockBit uses ""double extortion"" to pressure victims.","[{'source_id': 'cti_text_7_lockbit', 'page': 1, 'quote': 'creation and use of the malware StealBit, which automates data exfiltration... double extortion methods'}]","{'actors': ['LockBit'], 'malware': ['LockBit ransomware', 'StealBit'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
10,"Which ransomware actors are described as using multi-layer extortion that includes DDoS threats, and what extortion terminology is used?",True,"BlackCat (ALPHV/AlphaV/AlphaVM) is described as using ""triple extortion""; beyond exposing exfiltrated data, the text states such actors ""threaten to launch distributed denial-of-service (DDoS) attacks"" on victims to coerce payment.","[{'source_id': 'cti_text_6_blackcat_overview', 'page': 1, 'quote': 'use of triple extortion... threaten to launch distributed denial-of-service (DDoS) attacks... to coerce them to pay'}]","{'actors': ['BlackCat', 'ALPHV', 'AlphaV', 'AlphaVM'], 'malware': ['BlackCat ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2021-11-01', 'to': None}",high
