q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the published date of the Zscaler source about Agent Tesla?,2019-12-19,December 19 (year not specified in the context),0.0,0.0,0.0,4.196114906296549,0.18181818181818182,0.18181818181818182,0.7817763090133667,0.0,0.0,1.0,7.651351584121585
1,simple,GRAG,What is the published date of the Zscaler source about Agent Tesla?,2019-12-19,"Based on the available database results, the published date of the Zscaler source about Agent Tesla is not available.",0.0,0.0,0.0,0.0,0.0,0.0,0.7402378916740417,0.0,0.0,1.0,36.05692685674876
1,simple,AGRAG,What is the published date of the Zscaler source about Agent Tesla?,2019-12-19,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.7593435645103455,0.0,0.0,1.0,13.056387512013316
1,simple,HRAG,What is the published date of the Zscaler source about Agent Tesla?,2019-12-19,2019-12-19,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,18.171047472395003
2,simple,RAG,What exfiltration value is set on the 2019 Agent Tesla incident?,true,I don't know. The provided context does not contain information about a 2019 Agent Tesla incident or any associated exfiltration value.,0.0,0.0,0.0,0.0,0.0,0.0,0.7982567548751831,0.0,0.0,1.0,2.4709295174106956
2,simple,GRAG,What exfiltration value is set on the 2019 Agent Tesla incident?,true,The exfiltration value for the 2019 Agent Tesla incident is set to **True**.,1.0,0.0,0.0,0.0,0.14285714285714288,0.14285714285714288,0.8095239400863647,0.0,0.0,1.0,52.84038356412202
2,simple,AGRAG,What exfiltration value is set on the 2019 Agent Tesla incident?,true,The exfiltration value is true.,1.0,0.0,0.0,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8292880654335022,0.0,0.0,1.0,13.653327642939985
2,simple,HRAG,What exfiltration value is set on the 2019 Agent Tesla incident?,true,True,1.0,1.0,1.0,0.0,1.0,1.0,0.9997830390930176,1.0,0.0,1.0,34.00729901622981
3,simple,RAG,What type is the incident chromeloader-iso-windows-infection?,malware-infection,Browser hijacker (malware infection),0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8576242327690125,0.0,0.0,1.0,2.7574564311653376
3,simple,GRAG,What type is the incident chromeloader-iso-windows-infection?,malware-infection,The incident chromeloader-iso-windows-infection is a **malware-infection** type.,1.0,0.0,0.0,3.3864985683445354,0.3076923076923077,0.3076923076923077,0.8292859792709351,0.0,0.0,1.0,17.39191499631852
3,simple,AGRAG,What type is the incident chromeloader-iso-windows-infection?,malware-infection,malware-infection,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.037515037693083
3,simple,HRAG,What type is the incident chromeloader-iso-windows-infection?,malware-infection,malware-infection,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.867960148490965
4,simple,RAG,What family is assigned to the malware Kasseika?,ransomware,"Based on the provided context, Kasseika is described as its own distinct ransomware operation, not as part of a larger malware family. The documents refer to it as ""a recently uncovered ransomware operation named 'Kasseika'"" but do not assign it to any specific malware family.",1.0,0.0,0.04347826086956522,0.7144315612998046,0.04347826086956522,0.04347826086956522,0.7872311472892761,0.044444444444444446,0.0,1.0,3.027295612730086
4,simple,GRAG,What family is assigned to the malware Kasseika?,ransomware,Kasseika is classified as ransomware.,1.0,0.0,0.0,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8019616603851318,0.0,0.0,1.0,16.688273707404733
4,simple,AGRAG,What family is assigned to the malware Kasseika?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,6.752995098941028
4,simple,HRAG,What family is assigned to the malware Kasseika?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,24.055433818139136
5,simple,RAG,What is the motivation type linked to Kasseika threat actor?,financial,"Financial. The context identifies Kasseika as a ransomware operation, which is inherently financially motivated.",1.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.8432997465133667,0.0,0.0,1.0,4.582649272866547
5,simple,GRAG,What is the motivation type linked to Kasseika threat actor?,financial,Financial.,1.0,0.0,0.0,0.0,1.0,1.0,0.9460834264755249,0.0,0.0,1.0,21.99369175825268
5,simple,AGRAG,What is the motivation type linked to Kasseika threat actor?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.065135701559484
5,simple,HRAG,What is the motivation type linked to Kasseika threat actor?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,28.346974750980735
6,simple,RAG,What confidence value is set for attributing the Kasseika incident?,medium,"I don't know. The provided context only describes technical details of the Kasseika attack methodology (phishing emails, Martini driver abuse, and PsExec usage) but does not contain any information about attribution or confidence values.",0.0,0.0,0.0,0.0,0.0,0.0,0.7920056581497192,0.0,0.0,1.0,2.165402757935226
6,simple,GRAG,What confidence value is set for attributing the Kasseika incident?,medium,The confidence value for attributing the Kasseika incident is set to **medium**.,1.0,0.0,0.0,2.2869567780619007,0.15384615384615385,0.15384615384615385,0.8005265593528748,0.0,0.0,1.0,17.775807013735175
6,simple,AGRAG,What confidence value is set for attributing the Kasseika incident?,medium,medium,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,5.840556551702321
6,simple,HRAG,What confidence value is set for attributing the Kasseika incident?,medium,medium,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,26.088554558344185
7,simple,RAG,What tactic is stored for technique T1059.001?,Execution,I don't know. The provided context does not contain information about technique T1059.001 or its associated tactic.,0.0,0.0,0.0,0.0,0.0,0.0,0.8045315742492676,0.0,0.0,1.0,3.4981352780014277
