id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which threat actor is reported to rapidly adopt newly disclosed vulnerabilities in public-facing services (including edge devices), and what custom malware family do they rely on for post-compromise activity?",True,Magnet Goblin is reported to quickly adopt one-day vulnerabilities in public-facing services (often in edge devices) and to rely on the Nerbian custom malware family for malicious activity.,"[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Tracked as Magnet Goblin, the adversary was seen quickly adopting one-day vulnerabilities, often in edge devices, and relying on the Nerbian custom malware family'}]","{'actors': ['Magnet Goblin'], 'malware': ['Nerbian', 'NerbianRAT', 'MiniNerbian'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
2,"What CVEs are attributed to Magnet Goblin targeting, and which tools/malware were deployed as part of exploitation of Ivanti VPN vulnerabilities?",True,"Magnet Goblin was reported targeting Ivanti VPN CVEs CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, and CVE-2024-21893; as part of exploiting these Ivanti flaws, they deployed Warpwire (JavaScript credential stealer), a Linux variant of NerbianRAT, and the Ligolo tunneling tool.","[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'targeting publicly disclosed vulnerabilities in Ivanti VPNs (CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, and CVE-2024-21893)'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'observed deploying a JavaScript credential stealer called Warpwire, a Linux variant of the NerbianRAT backdoor, and the open source tunneling tool Ligolo'}]","{'actors': ['Magnet Goblin'], 'malware': ['Warpwire', 'NerbianRAT', 'Nerbian'], 'cves': ['CVE-2023-46805', 'CVE-2024-21887', 'CVE-2024-21888', 'CVE-2024-21893'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
3,"Which vulnerable products and CVEs are reported as targets of Magnet Goblin beyond Ivanti VPN, and what additional software may have been targeted?",True,"Beyond Ivanti VPN flaws, Magnet Goblin was reported targeting Magento (CVE-2022-24086) and Qlik Sense (CVE-2023-41265, CVE-2023-41266, CVE-2023-48365), and it may also have targeted Apache ActiveMQ.","[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'targeting ... Magento (CVE-2022-24086), Qlik Sense (CVE-2023-41265, CVE-2023-41266, and CVE-2023-48365), and possibly Apache ActiveMQ'}]","{'actors': ['Magnet Goblin'], 'malware': [], 'cves': ['CVE-2022-24086', 'CVE-2023-41265', 'CVE-2023-41266', 'CVE-2023-48365'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
4,"How are Magento servers described as being used in the Magnet Goblin activity chain, and what post-compromise payload was deployed on compromised Magento instances?",True,"Magento servers were described as being used as command-and-control (C&C) servers for the Windows variant of NerbianRAT and for Warpwire, and Magnet Goblin deployed MiniNerbian (a smaller Linux NerbianRAT backdoor) on compromised Magento instances.","[{'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'a 2022 attack against Magento servers, which were used as command-and-control (C&C) servers for the Windows variant of NerbianRAT and for Warpwire'}, {'source_id': 'CTI_TEXTS_1', 'page': 1, 'quote': 'Magnet Goblin deployed MiniNerbian, a smaller version of the Linux NerbianRAT backdoor, on the compromised Magento instances'}]","{'actors': ['Magnet Goblin'], 'malware': ['MiniNerbian', 'NerbianRAT', 'Warpwire'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2022-01-01', 'to': '2022-12-31'}",medium
5,"Which ransomware family is described as evolving its file-extension naming and ransom note names across variants, and what encryption algorithms are reported for later variants?",True,"TargetCompany ransomware is described as evolving file extensions and ransom note names across variants; later variants were reported using Chacha20, Curve 25519, and AES-128 algorithms for encryption.","[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'each major update of the ransomware entailed a change in the encryption algorithm... accompanied by a change in file name extensions'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'These later variants were observed using a combination of Chacha20, Curve 25519, and AES-128 algorithms'}]","{'actors': ['TargetCompany'], 'malware': ['TargetCompany ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2022-01-01', 'to': '2023-01-31'}",medium
6,"What negotiation/contact mechanisms, ransom note filenames, and file-extension conventions are reported for earlier versus later TargetCompany ransomware variants?",True,"Earlier TargetCompany variants provided a “.onion” contact site for negotiations and dropped ransom notes named ""How to decrypt files.txt""; later variants dropped ransom notes as ""HOW TO RECOVER!!.txt"" and no longer used the name of the targeted enterprise as file name extensions, with observed extensions including "".mallox"" and "".xollam"" (and a mid-period extension that led to the name ""Fargo"").","[{'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'earlier variants provided a “.onion” contact site for negotiations and dropped ransom notes named How to decrypt files.txt'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'later variants dropped ransom notes as HOW TO RECOVER!!.txt'}, {'source_id': 'CTI_TEXTS_2', 'page': 1, 'quote': 'Other extensions used by the ransomware group include “.mallox,” and “.xollam.”'}]","{'actors': ['TargetCompany', 'Fargo', 'Mallox'], 'malware': ['TargetCompany ransomware', 'Mallox ransomware'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2022-01-01', 'to': '2023-01-31'}",medium
7,"Which vulnerability is described as an authentication bypass in Apache OFBiz, and what related prior vulnerability and affected version range are reported as context for exploitation impact?",True,"CVE-2023-51467 is described as an authentication bypass in Apache OFBiz; it is reported as an incomplete patch for CVE-2023-49070, a pre-auth remote code execution flaw affecting versions prior to 18.12.10 that could allow full server control and data siphoning when exploited.","[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'vulnerability, tracked as CVE-2023-51467, resides in the login functionality and is the result of an incomplete patch for another critical vulnerability (CVE-2023-49070'}, {'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'CVE-2023-49070 refers to a pre-authenticated remote code execution flaw impacting versions prior to 18.12.10... could allow threat actors to gain full control over the server and siphon sensitive data'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-51467', 'CVE-2023-49070'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
8,"What exploitation condition is described for the Apache OFBiz authentication bypass, and what access outcome is stated?",True,"The Apache OFBiz authentication bypass (CVE-2023-51467) could be triggered by using empty and invalid USERNAME and PASSWORD parameters in an HTTP request to return an authentication success message, enabling access to otherwise unauthorized internal resources.","[{'source_id': 'CTI_TEXTS_3', 'page': 1, 'quote': 'triggered using empty and invalid USERNAME and PASSWORD parameters in an HTTP request to return an authentication success message... enabling a threat actor to access otherwise unauthorized internal resources'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-51467'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
9,"Which macOS vulnerability is described as enabling a bypass of System Integrity Protection (SIP) given root access, and how was the disclosure and fix characterized?",True,"The macOS vulnerability referred to as “Migraine” (CVE-2023-32369) is described as enabling an attacker with root access to automatically bypass SIP and perform arbitrary operations; it was disclosed to Apple via coordinated vulnerability disclosure (through MSVR) and fixed in Apple security updates released on May 18, 2023.","[{'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': '“Migraine”... could allow an attacker with root access to automatically bypass System Integrity Protection (SIP)... identified as CVE-2023-32369'}, {'source_id': 'CTI_TEXTS_4', 'page': 1, 'quote': 'A fix for this vulnerability... was included in the security updates released by Apple on May 18, 2023'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2023-32369'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': '2023-05-18'}",high
10,"Which Windows vulnerability is described as being actively exploited and associated with the Microsoft Windows Support Diagnostic Tool, and what prerequisite is stated for exploitation?",True,CVE-2022-34713 (dubbed Dogwalk) is described as actively exploited and tied to the Microsoft Windows Support Diagnostic Tool; Microsoft stated exploitation can only be performed by an adversary with physical access to a vulnerable computer.,"[{'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'patch a zero-day vulnerability dubbed Dogwalk... (CVE-2022-34713) is tied to a Microsoft Windows Support Diagnostic Tool'}, {'source_id': 'CTI_TEXTS_5', 'page': 1, 'quote': 'exploitation of the bug can only be preformed by an adversary with physical access to a vulnerable computer'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-34713'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
