q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the motivation of Unknown threat actors (CryptoClippy campaign)?,financial,"The motivation of the Unknown threat actors in the CryptoClippy campaign is to steal cryptocurrency by replacing the victim's copied wallet address with the threat actor's address, causing the victim to inadvertently send cryptocurrency to the attacker.",0.0,0.0,0.0,0.0,0.0,0.0,0.8011812567710876,0.0,0.0,1.0,1.3721983321011066
1,simple,GRAG,What is the motivation of Unknown threat actors (CryptoClippy campaign)?,financial,The motivation of Unknown threat actors in the CryptoClippy campaign is financial.,1.0,0.0,0.0,3.0890553181566975,0.15384615384615385,0.15384615384615385,0.8166472315788269,0.0,0.0,1.0,4.289820251986384
1,simple,AGRAG,What is the motivation of Unknown threat actors (CryptoClippy campaign)?,financial,The motivation is financial.,1.0,0.0,0.0,10.682175159905848,0.4,0.4,0.8490995764732361,0.0,0.0,1.0,2.886287396773696
1,simple,HRAG,What is the motivation of Unknown threat actors (CryptoClippy campaign)?,financial,The motivation of Unknown threat actors (CryptoClippy campaign) is financial.,1.0,0.0,0.0,3.0890553181566975,0.18181818181818182,0.18181818181818182,0.8188987970352173,0.0,0.0,1.0,5.5742944702506065
2,simple,RAG,What family is CryptoClippy malware classified as?,Cryptocurrency clipper,CryptoClippy malware is classified as a cryptocurrency clipper.,1.0,0.0,0.2,4.767707020457095,0.4,0.4,0.8597144484519958,0.125,0.0,1.0,0.9661489967256784
2,simple,GRAG,What family is CryptoClippy malware classified as?,Cryptocurrency clipper,CryptoClippy malware is classified in the Cryptocurrency clipper family.,1.0,0.0,0.3636363636363636,8.392229812593097,0.3636363636363636,0.3636363636363636,0.8621559143066406,0.2222222222222222,0.0,1.0,3.6013510255143046
2,simple,AGRAG,What family is CryptoClippy malware classified as?,Cryptocurrency clipper,Cryptocurrency clipper,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.593293151818216
2,simple,HRAG,What family is CryptoClippy malware classified as?,Cryptocurrency clipper,CryptoClippy malware is classified as the Cryptocurrency clipper family.,1.0,0.0,0.3636363636363636,8.392229812593097,0.3636363636363636,0.3636363636363636,0.8646506667137146,0.2222222222222222,0.0,1.0,2.703076707199216
3,simple,RAG,What is the type of incident unit42-cryptoclippy-pt-001?,malware campaign,The incident unit42-cryptoclippy-pt-001 is a cryptocurrency clipper malware campaign.,1.0,0.0,0.1818181818181818,6.772997136689072,0.2857142857142857,0.2857142857142857,0.8334349989891052,0.1111111111111111,0.0,1.0,1.1285670306533575
3,simple,GRAG,What is the type of incident unit42-cryptoclippy-pt-001?,malware campaign,The type of incident unit42-cryptoclippy-pt-001 is a malware campaign.,1.0,0.0,0.1818181818181818,6.772997136689072,0.2857142857142857,0.2857142857142857,0.8395597338676453,0.1111111111111111,0.0,1.0,3.476874576881528
3,simple,AGRAG,What is the type of incident unit42-cryptoclippy-pt-001?,malware campaign,malware campaign,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.2705941945314407
3,simple,HRAG,What is the type of incident unit42-cryptoclippy-pt-001?,malware campaign,malware campaign,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.5777157386764884
4,simple,RAG,What is the technique tactic for T1115 Clipboard Data?,Collection,"The technique tactic for T1115 Clipboard Data is monitoring and manipulating clipboard contents, such as replacing a copied cryptocurrency wallet address with the threat actor's address.",0.0,0.0,0.0,0.0,0.0,0.0,0.8126099705696106,0.0,0.0,1.0,1.0722316158935428
4,simple,GRAG,What is the technique tactic for T1115 Clipboard Data?,Collection,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.658738853409886
4,simple,AGRAG,What is the technique tactic for T1115 Clipboard Data?,Collection,Collection,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,2.8930741334334016
4,simple,HRAG,What is the technique tactic for T1115 Clipboard Data?,Collection,Technique T1115 Clipboard Data Collection belongs to the tactic Credential Access.,1.0,0.0,0.16666666666666669,3.3864985683445354,0.16666666666666669,0.16666666666666669,0.8097826838493347,0.09090909090909091,0.0,1.0,2.850987699814141
5,simple,RAG,What is the summary focus of CVE-2023-4966?,Affects Citrix NetScaler ADC and Gateway products,CVE-2023-4966 (aka CitrixBleed) is a high-severity (7.5) vulnerability affecting Citrix Systems' NetScaler ADC and Gateway networking products that has been actively exploited by attackers since at least August.,0.0,0.0,0.34285714285714286,7.315986666459885,0.30769230769230765,0.30769230769230765,0.8554771542549133,0.21428571428571427,0.0,1.0,1.5802889177575707
5,simple,GRAG,What is the summary focus of CVE-2023-4966?,Affects Citrix NetScaler ADC and Gateway products,There is no available information on the summary focus of CVE-2023-4966.,0.0,0.0,0.0,0.0,0.0,0.0,0.8115662336349487,0.0,0.0,1.0,3.6727126808837056
5,simple,AGRAG,What is the summary focus of CVE-2023-4966?,Affects Citrix NetScaler ADC and Gateway products,CVE-2023-4966 (CitrixBleed) is a high-severity vulnerability affecting Citrix NetScaler ADC and Gateway products.,0.0,0.0,0.5,26.46015952359329,0.5217391304347825,0.5217391304347825,0.8811371326446533,0.38461538461538464,0.0,1.0,2.890790982171893
5,simple,HRAG,What is the summary focus of CVE-2023-4966?,Affects Citrix NetScaler ADC and Gateway products,CVE-2023-4966 (CitrixBleed) is a high-severity vulnerability affecting Citrix NetScaler ADC and Gateway products.,0.0,0.0,0.5,26.46015952359329,0.5217391304347825,0.5217391304347825,0.8811371326446533,0.38461538461538464,0.0,1.0,3.9860148755833507
6,simple,RAG,What is the exfiltration flag for inc-comcast-xfinity-citrixbleed-2023?,true,The provided context does not include the exfiltration flag for inc-comcast-xfinity-citrixbleed-2023.,0.0,0.0,0.0,0.0,0.0,0.0,0.7903012633323669,0.0,0.0,1.0,1.5477826679125428
6,simple,GRAG,What is the exfiltration flag for inc-comcast-xfinity-citrixbleed-2023?,true,The exfiltration flag for inc-comcast-xfinity-citrixbleed-2023 is True.,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.7889375686645508,0.0,0.0,1.0,4.768643052317202
6,simple,AGRAG,What is the exfiltration flag for inc-comcast-xfinity-citrixbleed-2023?,true,true,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.271313068456948
6,simple,HRAG,What is the exfiltration flag for inc-comcast-xfinity-citrixbleed-2023?,true,True,1.0,1.0,1.0,0.0,1.0,1.0,0.9997830986976624,1.0,0.0,1.0,3.894351175054908
7,simple,RAG,What is the service name of the C2_Infrastructure used for leaking?,Telegram,The provided context does not specify the service name of the C2_Infrastructure used for leaking.,0.0,0.0,0.0,0.0,0.0,0.0,0.8006149530410767,0.0,0.0,1.0,1.1983310645446181
7,simple,GRAG,What is the service name of the C2_Infrastructure used for leaking?,Telegram,There is no information available regarding the service name of the C2_Infrastructure used for leaking.,0.0,0.0,0.0,0.0,0.0,0.0,0.816895067691803,0.0,0.0,1.0,7.099563264288008
7,simple,AGRAG,What is the service name of the C2_Infrastructure used for leaking?,Telegram,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8334308862686157,0.0,0.0,1.0,3.5922799296677113
7,simple,HRAG,What is the service name of the C2_Infrastructure used for leaking?,Telegram,Telegram,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,3.465185315348208
8,simple,RAG,What sponsor is listed for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,The sponsor listed for FROZENBARENTS is the Russian Armed Forces’ Main Directorate of the General Staff (GRU) Unit 74455.,0.0,0.0,0.23999999999999996,5.165604006110218,0.4799999999999999,0.4799999999999999,0.8624740839004517,0.15789473684210525,0.0,1.0,1.0211334861814976
8,simple,GRAG,What sponsor is listed for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,There is no sponsor listed for FROZENBARENTS.,0.0,0.0,0.0,0.0,0.0,0.0,0.7883958220481873,0.0,0.0,1.0,6.822571768425405
8,simple,AGRAG,What sponsor is listed for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,Russian Armed Forces GRU Unit 74455,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.7148869074881077
8,simple,HRAG,What sponsor is listed for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,Russian Armed Forces GRU Unit 74455,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,5.49328485224396
