q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the type of incident conti-ttp-summary?,ransomware,"The type of incident conti-ttp-summary is a strike to gain a foothold on the system, often involving exploitation of vulnerabilities such as the ProxyShell Microsoft Exchange vulnerabilities.",0.0,0.0,0.0,0.0,0.0,0.0,0.8002864718437195,0.0,0.0,1.0,1.8321891725063324
1,simple,GRAG,What is the type of incident conti-ttp-summary?,ransomware,There is no information available about the type of incident conti-ttp-summary.,0.0,0.0,0.0,0.0,0.0,0.0,0.7985528111457825,0.0,0.0,1.0,21.35573250800371
1,simple,AGRAG,What is the type of incident conti-ttp-summary?,ransomware,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8285309076309204,0.0,0.0,1.0,2.3677179235965014
1,simple,HRAG,What is the type of incident conti-ttp-summary?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.6885373489931226
2,simple,RAG,Does incident conti-ttp-summary indicate data exfiltration?,true,"The provided context does not include information about the incident conti-ttp-summary or explicitly indicate data exfiltration related to it. Therefore, I don't know.",0.0,0.0,0.0,0.0,0.0,0.0,0.7960699796676636,0.0,0.0,1.0,1.4360876139253378
2,simple,GRAG,Does incident conti-ttp-summary indicate data exfiltration?,true,"No, the incident conti-ttp-summary does not indicate data exfiltration.",0.0,0.0,0.0,0.0,0.0,0.0,0.822676956653595,0.0,0.0,1.0,5.378756336867809
2,simple,AGRAG,Does incident conti-ttp-summary indicate data exfiltration?,true,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8292016386985779,0.0,0.0,1.0,2.7490004980936646
2,simple,HRAG,Does incident conti-ttp-summary indicate data exfiltration?,true,"Yes, incident conti-ttp-summary indicates data exfiltration.",0.0,0.0,0.0,0.0,0.0,0.0,0.8185949921607971,0.0,0.0,1.0,3.684696172364056
3,simple,RAG,Does incident conti-ttp-summary indicate double extortion?,true,The provided context does not specify whether the incident conti-ttp-summary indicates double extortion.,0.0,0.0,0.0,0.0,0.0,0.0,0.794154942035675,0.0,0.0,1.0,1.035613170824945
3,simple,GRAG,Does incident conti-ttp-summary indicate double extortion?,true,The incident conti-ttp-summary does not indicate double extortion.,0.0,0.0,0.0,0.0,0.0,0.0,0.8008448481559753,0.0,0.0,1.0,24.621453153900802
3,simple,AGRAG,Does incident conti-ttp-summary indicate double extortion?,true,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8292016386985779,0.0,0.0,1.0,2.457769022323191
3,simple,HRAG,Does incident conti-ttp-summary indicate double extortion?,true,"Yes, incident conti-ttp-summary indicates double extortion.",0.0,0.0,0.0,0.0,0.0,0.0,0.8275385499000549,0.0,0.0,1.0,2.7389349909499288
4,simple,RAG,What tactic is assigned to technique T1021?,Lateral Movement,The provided context does not specify the tactic assigned to technique T1021.,0.0,0.0,0.0,0.0,0.0,0.0,0.8181440830230713,0.0,0.0,1.0,0.9591546235606074
4,simple,GRAG,What tactic is assigned to technique T1021?,Lateral Movement,The tactic assigned to technique T1021 is Lateral Movement.,1.0,0.0,0.1818181818181818,8.392229812593097,0.3636363636363636,0.3636363636363636,0.8770118355751038,0.1111111111111111,0.0,1.0,3.027720868587494
