q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What country ISO2 is recorded for Bank customers (India)?,IN,The country ISO2 recorded for Bank customers is IN (India).,1.0,0.0,0.18181818181818182,3.0890553181566975,0.18181818181818182,0.18181818181818182,0.8087904453277588,0.1,0.0,1.0,1.0305741550400853
1,simple,GRAG,What country ISO2 is recorded for Bank customers (India)?,IN,"The country ISO2 code recorded for bank customers in India is ""IN"".",1.0,0.0,0.15384615384615385,2.627961710408444,0.15384615384615385,0.15384615384615385,0.8045459985733032,0.08333333333333333,0.0,1.0,1.385891973040998
1,simple,AGRAG,What country ISO2 is recorded for Bank customers (India)?,IN,IN,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.534864855930209
1,simple,HRAG,What country ISO2 is recorded for Bank customers (India)?,IN,IN,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,3.328693757764995
2,simple,RAG,What sector is assigned to Bank customers (India)?,Finance,The context does not provide information about the sector assigned to Bank customers (India).,0.0,0.0,0.0,0.0,0.0,0.0,0.8086536526679993,0.0,0.0,1.0,1.010019239038229
2,simple,GRAG,What sector is assigned to Bank customers (India)?,Finance,The sector assigned to Bank customers in India is not specified here. Please provide more context or consult the relevant banking or regulatory authority for accurate information.,0.0,0.0,0.0,0.0,0.0,0.0,0.8046444058418274,0.0,0.0,1.0,1.3027686020359397
2,simple,AGRAG,What sector is assigned to Bank customers (India)?,Finance,Finance,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.7909684302285314
2,simple,HRAG,What sector is assigned to Bank customers (India)?,Finance,Finance,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.861585178412497
3,simple,RAG,What incident type is set for whatsapp-phishing-banking-trojan-android-apk?,intrusion,The incident type set for whatsapp-phishing-banking-trojan-android-apk is a WhatsApp phishing campaign leading to banking trojan activity.,0.0,0.0,0.0,0.0,0.0,0.0,0.7817818522453308,0.0,0.0,1.0,1.4334752839058638
3,simple,GRAG,What incident type is set for whatsapp-phishing-banking-trojan-android-apk?,intrusion,The incident type set for whatsapp-phishing-banking-trojan-android-apk is intrusion.,1.0,0.0,0.0,4.767707020457095,0.14285714285714288,0.14285714285714288,0.7897743582725525,0.0,0.0,1.0,4.630366091616452
3,simple,AGRAG,What incident type is set for whatsapp-phishing-banking-trojan-android-apk?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.9221593271940947
3,simple,HRAG,What incident type is set for whatsapp-phishing-banking-trojan-android-apk?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.799089888110757
4,simple,RAG,What is the exfiltration flag for whatsapp-phishing-banking-trojan-android-apk?,true,The exfiltration flag for the whatsapp-phishing-banking-trojan-android-apk is that the stolen information is sent to a command and control (C2) server and to the attacker's hard-coded phone number via SMS.,0.0,0.0,0.0,0.0,0.0,0.0,0.7853142619132996,0.0,0.0,1.0,1.28756014816463
4,simple,GRAG,What is the exfiltration flag for whatsapp-phishing-banking-trojan-android-apk?,true,The exfiltration flag for whatsapp-phishing-banking-trojan-android-apk is True.,1.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.7969529628753662,0.0,0.0,1.0,3.8119517704471946
4,simple,AGRAG,What is the exfiltration flag for whatsapp-phishing-banking-trojan-android-apk?,true,true,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.2813363457098603
4,simple,HRAG,What is the exfiltration flag for whatsapp-phishing-banking-trojan-android-apk?,true,True,1.0,1.0,1.0,0.0,1.0,1.0,0.9997830390930176,1.0,0.0,1.0,2.7859019432216883
5,simple,RAG,What family is set for Android banking trojan (malicious APK)?,Banking Trojan,"The Android banking trojan (malicious APK) is associated with a phishing campaign distributing a fraudulent banking app impersonating a legitimate bank in India. However, the specific family name of the trojan is not provided in the context.",1.0,0.0,0.10256410256410257,0.0,0.10256410256410257,0.10256410256410257,0.8238022923469543,0.10810810810810811,0.0,1.0,1.2125829569995403
5,simple,GRAG,What family is set for Android banking trojan (malicious APK)?,Banking Trojan,The family set for the Android banking trojan (malicious APK) is Banking Trojan.,1.0,0.0,0.2666666666666667,4.891187874480726,0.2666666666666667,0.2666666666666667,0.8460811972618103,0.23076923076923078,0.0,1.0,3.698430079035461
5,simple,AGRAG,What family is set for Android banking trojan (malicious APK)?,Banking Trojan,Banking Trojan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.334222528152168
5,simple,HRAG,What family is set for Android banking trojan (malicious APK)?,Banking Trojan,Banking Trojan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.9073513569310308
6,simple,RAG,What technique tactic is recorded for T1204?,Execution,"The technique tactic recorded for T1204 is related to the Mark of the Web (MoTW) security feature, which involves opening files without triggering a security warning, ultimately enabling remote code execution.",1.0,0.0,0.0,0.0,0.0625,0.0625,0.8008328676223755,0.0,0.0,1.0,1.2561619402840734
6,simple,GRAG,What technique tactic is recorded for T1204?,Execution,The recorded tactic for T1204 is Execution.,1.0,0.0,0.0,5.522397783539471,0.25,0.25,0.8221641182899475,0.0,0.0,1.0,3.0432969825342298
6,simple,AGRAG,What technique tactic is recorded for T1204?,Execution,Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,2.0204675626009703
6,simple,HRAG,What technique tactic is recorded for T1204?,Execution,Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,2.5270793912932277
7,simple,RAG,What technique tactic is recorded for T1456?,Collection,"The technique tactic recorded for T1456 is ""sandbox escape.""",0.0,0.0,0.0,0.0,0.0,0.0,0.816999077796936,0.0,0.0,1.0,0.7330226842314005
7,simple,GRAG,What technique tactic is recorded for T1456?,Collection,There is no technique with the ID T1456 recorded in the database.,0.0,0.0,0.0,0.0,0.0,0.0,0.8189903497695923,0.0,0.0,1.0,8.4630745947361
7,simple,AGRAG,What technique tactic is recorded for T1456?,Collection,Collection,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,3.4097569109871984
7,simple,HRAG,What technique tactic is recorded for T1456?,Collection,Collection,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,2.7061479249969125
8,simple,RAG,What sponsor is recorded for UNC3886?,China,The sponsor for UNC3886 is recorded as Chinese.,0.0,0.0,0.0,0.0,0.0,0.0,0.8091209530830383,0.0,0.0,1.0,0.8338413815945387
8,simple,GRAG,What sponsor is recorded for UNC3886?,China,The sponsor recorded for UNC3886 is China.,1.0,0.0,0.0,5.522397783539471,0.25,0.25,0.8111939430236816,0.0,0.0,1.0,3.79361401963979
8,simple,AGRAG,What sponsor is recorded for UNC3886?,China,China,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.4551379652693868
8,simple,HRAG,What sponsor is recorded for UNC3886?,China,China,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.720519938506186
9,simple,RAG,What motivation is recorded for UNC3886?,espionage,The motivation recorded for UNC3886 is cyber espionage.,1.0,0.0,0.0,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8177927732467651,0.0,0.0,1.0,0.66637397184968
9,simple,GRAG,What motivation is recorded for UNC3886?,espionage,The recorded motivation for UNC3886 is espionage.,1.0,0.0,0.0,5.522397783539471,0.25,0.25,0.829904317855835,0.0,0.0,1.0,4.7386648170650005
9,simple,AGRAG,What motivation is recorded for UNC3886?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,2.953340514563024
9,simple,HRAG,What motivation is recorded for UNC3886?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,2.838351841084659
10,simple,RAG,What malware family is set for VirtualPita?,backdoor,"The malware family set for VirtualPita is associated with the group that used maliciously crafted vSphere Installation Bundles (VIBs) to deploy VirtualPita and VirtualPie backdoors on ESXi hosts, but the specific malware family name is not provided in the given context. Therefore, I don't know.",1.0,0.0,0.0,0.0,0.0,0.0,0.7869512438774109,0.0,0.0,1.0,1.3755354164168239
10,simple,GRAG,What malware family is set for VirtualPita?,backdoor,The malware family set for VirtualPita is backdoor.,1.0,0.0,0.0,4.767707020457095,0.2222222222222222,0.2222222222222222,0.8200139999389648,0.0,0.0,1.0,3.5452285120263696
10,simple,AGRAG,What malware family is set for VirtualPita?,backdoor,backdoor,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.362474928610027
10,simple,HRAG,What malware family is set for VirtualPita?,backdoor,backdoor,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.471202320419252
11,simple,RAG,What is the incident date for inc_unc3886_vmware_vcenter_esxi_2023_06?,2023-06-01,The incident date for inc_unc3886_vmware_vcenter_esxi_2023_06 is in June 2023.,0.0,0.0,0.0,2.0540268312306345,0.2222222222222222,0.2222222222222222,0.7784723043441772,0.0,0.0,1.0,1.0844567753374577
11,simple,GRAG,What is the incident date for inc_unc3886_vmware_vcenter_esxi_2023_06?,2023-06-01,The incident date for inc_unc3886_vmware_vcenter_esxi_2023_06 is not available.,0.0,0.0,0.0,2.159701133933343,0.23529411764705882,0.23529411764705882,0.7895267009735107,0.0,0.0,1.0,5.156397895887494
