q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What motivation is recorded for Royal?,financial,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8566771140322089
1,simple,GRAG,What motivation is recorded for Royal?,financial,The recorded motivation for Royal is financial.,1.0,0.0,0.0,5.522397783539471,0.25,0.25,0.83197420835495,0.0,0.0,1.0,6.4393253438174725
1,simple,AGRAG,What motivation is recorded for Royal?,financial,financial,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.209246017038822
1,simple,HRAG,What motivation is recorded for Royal?,financial,I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1214681984856725
2,simple,RAG,What sponsor is listed for Seedworm?,Iran (MOIS),Iran's Ministry of Intelligence and Security (MOIS),0.0,0.0,0.22222222222222224,17.747405280050266,0.4,0.4,0.873964250087738,0.14285714285714285,0.0,1.0,0.6177965262904763
2,simple,GRAG,What sponsor is listed for Seedworm?,Iran (MOIS),The sponsor listed for Seedworm is Iran (MOIS).,1.0,0.0,0.2,23.462350320528007,0.4,0.4,0.888507604598999,0.125,0.0,1.0,13.4711494743824
2,simple,AGRAG,What sponsor is listed for Seedworm?,Iran (MOIS),Iran (MOIS),1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,2.749453972093761
2,simple,HRAG,What sponsor is listed for Seedworm?,Iran (MOIS),I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5719414837658405
3,simple,RAG,What type is assigned to incident seedworm-telecom-eg-sd-tz-2023-11?,intrusion,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5638784440234303
3,simple,GRAG,What type is assigned to incident seedworm-telecom-eg-sd-tz-2023-11?,intrusion,The type assigned to incident seedworm-telecom-eg-sd-tz-2023-11 is intrusion.,1.0,0.0,0.0,3.7477767366779213,0.13333333333333333,0.13333333333333333,0.7869778871536255,0.0,0.0,1.0,2.295700319111347
3,simple,AGRAG,What type is assigned to incident seedworm-telecom-eg-sd-tz-2023-11?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.720077526755631
3,simple,HRAG,What type is assigned to incident seedworm-telecom-eg-sd-tz-2023-11?,intrusion,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.998345673084259,0.0,0.0,1.0,3.348016523756087
4,simple,RAG,What date is set for incident royal-activity-ramp-2022-09?,2022-09-01,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6089733755216002
4,simple,GRAG,What date is set for incident royal-activity-ramp-2022-09?,2022-09-01,"The incident royal-activity-ramp-2022-09 is set for September 1, 2022.",0.0,0.0,0.0,6.837203339116283,0.25,0.25,0.807597279548645,0.0,0.0,1.0,3.4289380656555295
4,simple,AGRAG,What date is set for incident royal-activity-ramp-2022-09?,2022-09-01,2022-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.193952424451709
4,simple,HRAG,What date is set for incident royal-activity-ramp-2022-09?,2022-09-01,2022-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,4.012067417614162
5,simple,RAG,What category is set for incident inc-cve-2023-37580-google-tag-2023-06?,C1,The incident inc-cve-2023-37580-google-tag-2023-06 is categorized as a reflected cross-site scripting (XSS) vulnerability.,0.0,0.0,0.0,0.0,0.0,0.0,0.7670057415962219,0.0,0.0,1.0,1.0123692536726594
5,simple,GRAG,What category is set for incident inc-cve-2023-37580-google-tag-2023-06?,C1,The category set for incident inc-cve-2023-37580-google-tag-2023-06 is C1.,1.0,0.0,0.0,2.627961710408444,0.125,0.125,0.8001562356948853,0.0,0.0,1.0,11.019902848638594
5,simple,AGRAG,What category is set for incident inc-cve-2023-37580-google-tag-2023-06?,C1,C1,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999403953552,1.0,0.0,1.0,2.8286943547427654
5,simple,HRAG,What category is set for incident inc-cve-2023-37580-google-tag-2023-06?,C1,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.235863232985139
6,simple,RAG,What technique tactic is assigned to T1053.005?,Persistence,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5088388212025166
6,simple,GRAG,What technique tactic is assigned to T1053.005?,Persistence,The tactic assigned to T1053.005 is Persistence.,1.0,0.0,0.0,5.522397783539471,0.2222222222222222,0.2222222222222222,0.8468155860900879,0.0,0.0,1.0,5.714263299480081
6,simple,AGRAG,What technique tactic is assigned to T1053.005?,Persistence,Persistence,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.8249834859743714
6,simple,HRAG,What technique tactic is assigned to T1053.005?,Persistence,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3182501513510942
7,simple,RAG,What technique tactic is assigned to T1059.001?,Execution,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5213234545662999
7,simple,GRAG,What technique tactic is assigned to T1059.001?,Execution,The technique tactic assigned to T1059.001 is Execution.,1.0,0.0,0.0,4.767707020457095,0.19999999999999998,0.19999999999999998,0.8217516541481018,0.0,0.0,1.0,1.9767788667231798
7,simple,AGRAG,What technique tactic is assigned to T1059.001?,Execution,Execution,1.0,1.0,1.0,0.0,1.0,1.0,0.9999997615814209,1.0,0.0,1.0,2.3137056697160006
7,simple,HRAG,What technique tactic is assigned to T1059.001?,Execution,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5258284946903586
8,simple,RAG,What file extension does Royal ransomware use for encrypted files?,.Royal,The file extension used by Royal ransomware for encrypted files is .Royal.,1.0,0.0,0.0,5.679677445135579,0.15384615384615385,0.15384615384615385,0.8247373104095459,0.0,0.0,1.0,0.692460510879755
8,simple,GRAG,What file extension does Royal ransomware use for encrypted files?,.Royal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.86991832125932
8,simple,AGRAG,What file extension does Royal ransomware use for encrypted files?,.Royal,Royal ransomware uses the .Royal extension for encrypted files.,1.0,0.0,0.19999999999999998,7.495553473355842,0.19999999999999998,0.19999999999999998,0.8102211356163025,0.1111111111111111,0.0,1.0,2.908025596290827
8,simple,HRAG,What file extension does Royal ransomware use for encrypted files?,.Royal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.09874891489744
9,simple,RAG,What file extension does CACTUS use for encrypted files?,.cts1,.cs1,0.0,0.0,0.0,0.0,0.0,0.0,0.9122865200042725,0.0,0.0,1.0,0.5900882426649332
9,simple,GRAG,What file extension does CACTUS use for encrypted files?,.cts1,"I'm sorry, but I don't have information about the file extension used by CACTUS for encrypted files.",0.0,0.0,0.0,2.0244462660665508,0.0,0.0,0.8012276887893677,0.0,0.0,1.0,2.1013652747496963
9,simple,AGRAG,What file extension does CACTUS use for encrypted files?,.cts1,I don't know based on the current graph result.,0.0,0.0,0.0,4.196114906296549,0.0,0.0,0.8089688420295715,0.0,0.0,1.0,7.383216703310609
9,simple,HRAG,What file extension does CACTUS use for encrypted files?,.cts1,.cts1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.542741077020764
10,simple,RAG,What is the published date for CVE-2023-37580?,2023-06-01,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9389174031093717
10,simple,GRAG,What is the published date for CVE-2023-37580?,2023-06-01,"The published date for CVE-2023-37580 is June 1, 2023.",0.0,0.0,0.0,3.673526562988939,0.14285714285714288,0.14285714285714288,0.7933852672576904,0.0,0.0,1.0,4.789622966200113
10,simple,AGRAG,What is the published date for CVE-2023-37580?,2023-06-01,2023-06-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.102022184059024
10,simple,HRAG,What is the published date for CVE-2023-37580?,2023-06-01,2023-06-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,3.7222879137843847
