id,question,answerable,answer,evidence,normalized_entities,timeframe,confidence
1,"Which ransomware family described uses triple-extortion, and what additional coercive impact technique does it threaten beyond data exposure?",True,"BlackCat (also known as ALPHV/AlphaV/AlphaVM) is described as using triple extortion; beyond exposing exfiltrated data, it threatens to launch DDoS attacks against victims’ infrastructure to coerce payment.","[{'source_id': 'CTI_TEXTS-BlackCat', 'page': 1, 'quote': 'its use of triple extortion... Aside from exposing exfiltrated data... threaten to launch distributed denial-of-service (DDoS) attacks'}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2021-11-01', 'to': None}",high
2,Which threat actor is attributed to Russian military intelligence and what are the main operation categories it conducts in support of a geopolitical conflict?,True,"FROZENBARENTS (also known as Sandworm) is attributed to the Russian Armed Forces’ GRU Unit 74455 and is described as focusing on campaigns spanning intelligence collection, information operations (IO), and leaking hacked data via Telegram in support of the war in Ukraine.","[{'source_id': 'CTI_TEXTS-FROZENBARENTS', 'page': 1, 'quote': 'a group attributed to Russian Armed Forces’... GRU Unit 74455... campaigns spanning intelligence collection, IO, and leaking hacked data through Telegram'}]","{'actors': ['FROZENBARENTS', 'Sandworm'], 'malware': [], 'cves': [], 'sectors': [], 'regions': ['Ukraine', 'Russia'], 'mitre': []}","{'from': None, 'to': None}",high
3,"What sectors are explicitly listed as targets of a GRU-attributed actor, and which access technique involving email servers is highlighted as part of its operations?",True,"FROZENBARENTS targets government, defense, energy, transportation/logistics, education, and humanitarian organizations, and it is described as continuing to exploit EXIM mail servers globally and using compromised EXIM hosts as part of its operational network.","[{'source_id': 'CTI_TEXTS-FROZENBARENTS', 'page': 1, 'quote': 'They target sectors... government, defense, energy, transportation/logistics, education and humanitarian organizations. FROZENBARENTS continues to exploit EXIM mail servers globally'}]","{'actors': ['FROZENBARENTS', 'Sandworm'], 'malware': [], 'cves': [], 'sectors': ['government', 'defense', 'energy', 'transportation/logistics', 'education', 'humanitarian'], 'regions': [], 'mitre': []}","{'from': '2019-08-01', 'to': None}",high
4,"Which actor is described as using phishing for email credential theft, and what lure document tactic is used to bypass email filters?",True,Star Blizzard is described as conducting email credential theft via phishing and using password-protected PDF lure documents (or cloud links containing protected PDFs) to help bypass email filters; passwords are typically included in the phishing email or a follow-up email.,"[{'source_id': 'CTI_TEXTS-StarBlizzard', 'page': 1, 'quote': 'carrying out email credential theft... To aid in sneaking past email filters... using password-protected PDF lure documents'}]","{'actors': ['Star Blizzard', 'Seaborgium', 'Callisto Group', 'Coldriver', 'BlueCharlie'], 'malware': [], 'cves': [], 'sectors': ['politics', 'defense', 'NGO', 'think tank', 'journalist', 'academic', 'intergovernmental organization'], 'regions': ['NATO', 'Ukraine'], 'mitre': []}","{'from': '2017-01-01', 'to': None}",high
5,"Which actor uses phishing to distribute a remote access trojan, and what evasion-related method is noted as part of its updated tradecraft?",True,UAC-0050 is described as leveraging phishing to distribute Remcos RAT and integrating a pipe method for interprocess communication as part of new strategies to evade detection by security software.,"[{'source_id': 'CTI_TEXTS-UAC-0050', 'page': 1, 'quote': 'leveraging phishing attacks to distribute Remcos RAT... integrated a pipe method for interprocess communication'}]","{'actors': ['UAC-0050'], 'malware': ['Remcos RAT', 'Remcos'], 'cves': [], 'sectors': [], 'regions': ['Ukraine', 'Poland'], 'mitre': []}","{'from': '2020-01-01', 'to': None}",high
6,"Which operation is described as compromising websites to host malware, and which browser vulnerability proof-of-concept was weaponized as part of the infection chain?",True,"Operation Earth Kitsune is described as compromising websites to host malware, and it weaponized a proof-of-concept for the Google Chrome vulnerability CVE-2019-5782 as part of the redirection/infection chain.","[{'source_id': 'CTI_TEXTS-EarthKitsune', 'page': 1, 'quote': 'Operation Earth Kitsune... aiming to compromise websites to host malware... redirected to a weaponized version of a proof of concept (POC) for the CVE-2019-5782 Google Chrome vulnerability'}]","{'actors': ['Operation Earth Kitsune'], 'malware': [], 'cves': ['CVE-2019-5782'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
7,"Which operation is described as using multiple command-and-control servers and multiple malware samples in a single exploit-driven chain, and what scale indicators are provided?",True,"Operation Earth Kitsune is described as using five C&C servers, seven samples, and an exploit chain where the Chrome exploit infected the victim machine with three separate malware samples.","[{'source_id': 'CTI_TEXTS-EarthKitsune', 'page': 1, 'quote': 'using a total of five C&C servers, seven samples... the exploit was infecting the victim machine with three separate malware samples'}]","{'actors': ['Operation Earth Kitsune'], 'malware': [], 'cves': ['CVE-2019-5782'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
8,"Which camera manufacturer is associated with a critical command-injection vulnerability, and which CVE is named for that flaw?",True,Hikvision is associated with a critical command-injection flaw identified as CVE-2021-36260.,"[{'source_id': 'CTI_TEXTS-Hikvision', 'page': 1, 'quote': 'a command injection flaw in Hikvision cameras... CVE-2021-36260... “critical” 9.8'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2021-36260'], 'sectors': ['video surveillance'], 'regions': ['China'], 'mitre': []}","{'from': None, 'to': None}",high
9,"What risk amplification is described when a large population of vulnerable IoT devices remains unpatched, and which communities of threat actors are suggested as potential exploiters?",True,"The text notes that despite the critical severity of Hikvision CVE-2021-36260, over 80,000 affected devices remained unpatched, and it speculates that Chinese threat groups (MISSION2025/APT41, APT10 and affiliates) as well as unknown Russian threat actor groups could potentially exploit these vulnerabilities.","[{'source_id': 'CTI_TEXTS-Hikvision', 'page': 1, 'quote': 'over 80,000 affected devices remain unpatched... “Chinese threat groups such as MISSION2025/APT41, APT10... as well as unknown Russian threat actor groups could potentially exploit”'}]","{'actors': ['MISSION2025', 'APT41', 'APT10'], 'malware': [], 'cves': ['CVE-2021-36260'], 'sectors': ['video surveillance'], 'regions': ['China', 'Russia'], 'mitre': []}","{'from': None, 'to': None}",medium
10,"Which Chrome zero-day vulnerability is described as actively exploited, and what capability could exploitation enable?",True,"CVE-2022-2856 is described as an actively exploited Chrome zero-day, and it could allow for arbitrary code execution.","[{'source_id': 'CTI_TEXTS-ChromeZeroDay', 'page': 1, 'quote': 'patched the fifth actively exploited zero-day... CVE-2022-2856... could allow for arbitrary code execution'}]","{'actors': ['Google Threat Analysis Group'], 'malware': [], 'cves': ['CVE-2022-2856'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2022-07-19', 'to': None}",high
11,"Which Windows component vulnerability enables remote code execution via a protocol handler, and what document formats are described as viable delivery mechanisms?",True,"Follina (CVE-2022-30190) in the Microsoft Support Diagnostic Tool (MSDT) enables remote code execution via the ms-msdt protocol handler scheme, and it can be exploited via a specially crafted Word document and also via the RTF file format.","[{'source_id': 'CTI_TEXTS-Follina', 'page': 1, 'quote': 'Follina (CVE-2022-30190)... allows remote code execution... through the ms-msdt protocol handler... exploited by a specially crafted Word document... also be exploited through the RTF file format'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2022-30190'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': None, 'to': None}",high
12,Which ransomware is noted for being written in a cross-platform language enabling customization across Windows and Linux enterprise environments?,True,"BlackCat (ALPHV) is described as written in Rust, a cross-platform language enabling customization for different operating systems like Windows and Linux, supporting a wide range of enterprise environments.","[{'source_id': 'CTI_TEXTS-BlackCat', 'page': 1, 'quote': 'written in Rust... enables malicious actors to customize malware... for different operating systems like Windows and Linux'}]","{'actors': [], 'malware': ['BlackCat', 'ALPHV'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2021-11-01', 'to': None}",high
13,"Which actor is described as using compromised EXIM mail servers as part of its operational infrastructure, and what actions from those hosts are observed against victim networks?",True,"FROZENBARENTS is described as exploiting EXIM mail servers and using those compromised hosts as part of its operational network; the hosts have been observed accessing victim networks, interacting with victim accounts, sending malicious emails, and engaging in information operations activity.","[{'source_id': 'CTI_TEXTS-FROZENBARENTS', 'page': 1, 'quote': 'exploit EXIM mail servers globally and use these compromised hosts as part of their operational network... accessing victim networks, interacting with victim accounts, sending malicious emails and engaged in information operations (IO) activity'}]","{'actors': ['FROZENBARENTS', 'Sandworm'], 'malware': [], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2019-08-01', 'to': None}",high
14,"Which actors are associated with phishing-based credential theft and phishing-based malware delivery respectively, and what is the distinguishing payload or lure mechanism for each?",True,Star Blizzard is associated with phishing for email credential theft and uses password-protected PDF lures (or cloud links to protected PDFs). UAC-0050 is associated with phishing to deliver Remcos RAT and is noted as using a pipe method for interprocess communication as part of its updated tradecraft.,"[{'source_id': 'CTI_TEXTS-StarBlizzard', 'page': 1, 'quote': 'email credential theft... using password-protected PDF lure documents'}, {'source_id': 'CTI_TEXTS-UAC-0050', 'page': 1, 'quote': 'phishing attacks to distribute Remcos RAT... integrated a pipe method for interprocess communication'}]","{'actors': ['Star Blizzard', 'UAC-0050'], 'malware': ['Remcos RAT', 'Remcos'], 'cves': [], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2017-01-01', 'to': None}",high
15,"Across the vulnerabilities cited, which CVEs are associated with Google Chrome and what exploitation outcomes are described for each?",True,Two Chrome-related CVEs are cited: CVE-2019-5782 is referenced as a Chrome vulnerability whose proof-of-concept was weaponized in a redirection/infection chain; CVE-2022-2856 is described as an actively exploited Chrome zero-day that could allow arbitrary code execution.,"[{'source_id': 'CTI_TEXTS-EarthKitsune', 'page': 1, 'quote': 'weaponized version of a proof of concept (POC) for the CVE-2019-5782 Google Chrome vulnerability'}, {'source_id': 'CTI_TEXTS-ChromeZeroDay', 'page': 1, 'quote': 'CVE-2022-2856... could allow for arbitrary code execution'}]","{'actors': [], 'malware': [], 'cves': ['CVE-2019-5782', 'CVE-2022-2856'], 'sectors': [], 'regions': [], 'mitre': []}","{'from': '2022-07-19', 'to': None}",high
