q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the publisher of source proofpoint-follina-state-sponsored-phishing?,Proofpoint,Proofpoint,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,0.6647243043407798
1,simple,GRAG,What is the publisher of source proofpoint-follina-state-sponsored-phishing?,Proofpoint,The publisher of source proofpoint-follina-state-sponsored-phishing is Proofpoint.,1.0,0.0,0.0,5.522397783539471,0.16666666666666669,0.16666666666666669,0.819115161895752,0.0,0.0,1.0,6.701339295133948
1,simple,AGRAG,What is the publisher of source proofpoint-follina-state-sponsored-phishing?,Proofpoint,Proofpoint,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.316595179028809
1,simple,HRAG,What is the publisher of source proofpoint-follina-state-sponsored-phishing?,Proofpoint,Proofpoint,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.4962820801883936
2,simple,RAG,What is the motivation type linked to the Clop operation node?,financial,The motivation type linked to the Clop operation node is extortion.,0.0,0.0,0.0,0.0,0.0,0.0,0.8157947063446045,0.0,0.0,1.0,0.7399246245622635
2,simple,GRAG,What is the motivation type linked to the Clop operation node?,financial,"I'm sorry, but I don't have information on the motivation type linked to the Clop operation node. It's not present in the provided results.",0.0,0.0,0.0,0.0,0.0,0.0,0.8054209351539612,0.0,0.0,1.0,4.785984201356769
2,simple,AGRAG,What is the motivation type linked to the Clop operation node?,financial,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.832129180431366,0.0,0.0,1.0,2.813652243465185
2,simple,HRAG,What is the motivation type linked to the Clop operation node?,financial,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.545172900892794
3,simple,RAG,What date value is stored for the BlackCat activity date node?,2021-11-01,I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5583561267703772
3,simple,GRAG,What date value is stored for the BlackCat activity date node?,2021-11-01,The date value stored for the BlackCat activity date node is None.,0.0,0.0,0.0,0.0,0.0,0.0,0.7537887096405029,0.0,0.0,1.0,6.475090300664306
