q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What date is recorded for incident clop-goanywhere-2023?,2023-01-01,"The incident clop-goanywhere-2023 is recorded as being exploited since January 18, 2023.",0.0,0.0,0.0,2.8398387225677895,0.11764705882352941,0.11764705882352941,0.8011197447776794,0.0,0.0,1.0,1.1961138900369406
1,simple,GRAG,What date is recorded for incident clop-goanywhere-2023?,2023-01-01,"The recorded incident date for **clop-goanywhere-2023** is **January 1, 2023**.",0.0,0.0,0.0,1.9146030690102511,0.13333333333333333,0.13333333333333333,0.7922136187553406,0.0,0.0,1.0,66.85428251279518
1,simple,AGRAG,What date is recorded for incident clop-goanywhere-2023?,2023-01-01,2023-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,8.420798832084984
1,simple,HRAG,What date is recorded for incident clop-goanywhere-2023?,2023-01-01,2023-01-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.0,1.0,0.0,1.0,22.89820369705558
2,simple,RAG,What incident type is buckeye-doublepulsar-2016-03?,intrusion,The incident type for buckeye-doublepulsar-2016-03 is a backdoor attack using a variant of DoublePulsar.,0.0,0.0,0.0,0.0,0.0,0.0,0.7913239598274231,0.0,0.0,1.0,1.0221572127193213
2,simple,GRAG,What incident type is buckeye-doublepulsar-2016-03?,intrusion,The incident type for **buckeye-doublepulsar-2016-03** is **intrusion**.,1.0,0.0,0.0,2.1476912089159055,0.18181818181818182,0.18181818181818182,0.7859154939651489,0.0,0.0,1.0,13.267052269540727
2,simple,AGRAG,What incident type is buckeye-doublepulsar-2016-03?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.5945556489750743
2,simple,HRAG,What incident type is buckeye-doublepulsar-2016-03?,intrusion,intrusion,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,26.460398626048118
3,simple,RAG,What sponsor country is listed for APT35?,Iran,The provided context does not specify the sponsor country for APT35.,0.0,0.0,0.0,0.0,0.0,0.0,0.809128999710083,0.0,0.0,1.0,0.9613461610861123
3,simple,GRAG,What sponsor country is listed for APT35?,Iran,The sponsor country listed for APT35 is **Iran**.,1.0,0.0,0.0,3.0890553181566975,0.2222222222222222,0.2222222222222222,0.8086555004119873,0.0,0.0,1.0,9.072452344931662
3,simple,AGRAG,What sponsor country is listed for APT35?,Iran,Iran,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,4.077018574811518
3,simple,HRAG,What sponsor country is listed for APT35?,Iran,Iran,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,35.36579592106864
4,simple,RAG,What motivation value is set on UAC-0050 node?,espionage,The provided context does not specify the motivation value set on the UAC-0050 node.,0.0,0.0,0.0,0.0,0.0,0.0,0.8042464852333069,0.0,0.0,1.0,0.9125295798294246
4,simple,GRAG,What motivation value is set on UAC-0050 node?,espionage,The motivation value set on the **UAC-0050** node is **espionage**.,1.0,0.0,0.0,2.0244462660665508,0.16666666666666669,0.16666666666666669,0.7998926043510437,0.0,0.0,1.0,9.747033767867833
4,simple,AGRAG,What motivation value is set on UAC-0050 node?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,3.6891063172370195
4,simple,HRAG,What motivation value is set on UAC-0050 node?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,21.446379938162863
5,simple,RAG,What is the family value for malware FiveHands?,ransomware,"The family value for malware FiveHands is ""FiveHands ransomware.""",1.0,0.0,0.0,3.3864985683445354,0.19999999999999998,0.19999999999999998,0.8043069839477539,0.0,0.0,1.0,0.876030613668263
5,simple,GRAG,What is the family value for malware FiveHands?,ransomware,The family value for malware **FiveHands** is **ransomware**.,1.0,0.0,0.0,2.2869567780619007,0.2222222222222222,0.2222222222222222,0.8044978976249695,0.0,0.0,1.0,5.218221573159099
5,simple,AGRAG,What is the family value for malware FiveHands?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,3.2860689060762525
5,simple,HRAG,What is the family value for malware FiveHands?,ransomware,ransomware,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,19.23542711790651
6,simple,RAG,Which encryption scheme is stated in FiveHands summary?,NTRUEncrypt,The encryption scheme stated in the FiveHands summary is based on the shortest vector problem in a lattice.,0.0,0.0,0.0,0.0,0.0,0.0,0.8128393292427063,0.0,0.0,1.0,1.6686620241962373
6,simple,GRAG,Which encryption scheme is stated in FiveHands summary?,NTRUEncrypt,No encryption scheme is stated in the FiveHands summary.,0.0,0.0,0.0,0.0,0.0,0.0,0.8274679183959961,0.0,0.0,1.0,189.3925656490028
6,simple,AGRAG,Which encryption scheme is stated in FiveHands summary?,NTRUEncrypt,I don't know based on the current graph result.,0.0,0.0,0.0,0.0,0.0,0.0,0.8036529421806335,0.0,0.0,1.0,8.17152223456651
6,simple,HRAG,Which encryption scheme is stated in FiveHands summary?,NTRUEncrypt,NTRUEncrypt,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,72.0107859452255
7,simple,RAG,What is the family value for malware SombRAT?,RAT,The family value for malware SombRAT is a remote access trojan (RAT).,1.0,0.0,0.0,2.627961710408444,0.15384615384615385,0.15384615384615385,0.8142234683036804,0.0,0.0,1.0,0.8494505393318832
7,simple,GRAG,What is the family value for malware SombRAT?,RAT,The family value for malware **SombRAT** is **RAT**.,1.0,0.0,0.0,2.2869567780619007,0.2222222222222222,0.2222222222222222,0.8220829367637634,0.0,0.0,1.0,7.242467618081719
7,simple,AGRAG,What is the family value for malware SombRAT?,RAT,RAT,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,2.7313670008443296
7,simple,HRAG,What is the family value for malware SombRAT?,RAT,"SombRAT belongs to the family ""Remote Access Trojan (RAT)"".",1.0,0.0,0.0,2.8398387225677895,0.19999999999999998,0.19999999999999998,0.829943835735321,0.0,0.0,1.0,38.05715096089989
8,simple,RAG,What country ISO2 is stored for victim South Korea (targets)?,KR,The country ISO2 stored for victim South Korea (targets) is KR.,1.0,0.0,0.0,2.8398387225677895,0.16666666666666669,0.16666666666666669,0.8100135922431946,0.0,0.0,1.0,1.1104274662211537
8,simple,GRAG,What country ISO2 is stored for victim South Korea (targets)?,KR,The stored ISO2 code for victim South Korea (targets) is **KR**.,1.0,0.0,0.0,2.1476912089159055,0.16666666666666669,0.16666666666666669,0.8045334219932556,0.0,0.0,1.0,52.84641725756228
8,simple,AGRAG,What country ISO2 is stored for victim South Korea (targets)?,KR,KR,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,2.963980678934604
8,simple,HRAG,What country ISO2 is stored for victim South Korea (targets)?,KR,KR,1.0,1.0,1.0,0.0,1.0,1.0,1.0000003576278687,1.0,0.0,1.0,27.45105758588761
9,simple,RAG,What sector is stored for victim Hitachi Energy?,Energy,The provided context does not specify the sector stored for victim Hitachi Energy.,1.0,0.0,0.0,2.8398387225677895,0.14285714285714288,0.14285714285714288,0.8068052530288696,0.0,0.0,1.0,0.9932342590764165
