q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What is the publisher of source microsoft_peach_sandstorm_sep2023?,Microsoft,The publisher of the source microsoft_peach_sandstorm_sep2023 is Microsoft.,1.0,0.0,0.0,2.627961710408444,0.16666666666666669,0.16666666666666669,0.786014974117279,0.0,0.0,1.0,1.0237955832853913
1,simple,GRAG,What is the publisher of source microsoft_peach_sandstorm_sep2023?,Microsoft,The publisher of **source microsoft_peach_sandstorm_sep2023** is **Microsoft**.,1.0,0.0,0.0,1.727223799216787,0.18181818181818182,0.18181818181818182,0.7766908407211304,0.0,0.0,1.0,8.022691430989653
1,simple,AGRAG,What is the publisher of source microsoft_peach_sandstorm_sep2023?,Microsoft,Microsoft,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.091553117148578
1,simple,HRAG,What is the publisher of source microsoft_peach_sandstorm_sep2023?,Microsoft,Microsoft,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.341543996240944
2,simple,RAG,What published_on date is set for source microsoft_peach_sandstorm_sep2023?,2023-09-01,The published_on date for source microsoft_peach_sandstorm_sep2023 is not provided in the given context.,0.0,0.0,0.0,0.0,0.0,0.0,0.7726234793663025,0.0,0.0,1.0,1.8356221546418965
2,simple,GRAG,What published_on date is set for source microsoft_peach_sandstorm_sep2023?,2023-09-01,The **published_on** date for **microsoft_peach_sandstorm_sep2023** is **2023-09-01**.,1.0,0.0,0.0,10.858943671423319,0.375,0.375,0.824792206287384,0.0,0.0,1.0,7.375276968814433
2,simple,AGRAG,What published_on date is set for source microsoft_peach_sandstorm_sep2023?,2023-09-01,2023-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.11862132512033
2,simple,HRAG,What published_on date is set for source microsoft_peach_sandstorm_sep2023?,2023-09-01,2023-09-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,19.08238583896309
3,simple,RAG,What is the published_date for CVE-2023-36460?,2023-07-01,The published_date for CVE-2023-36460 is not provided in the given context.,0.0,0.0,0.0,2.445593937240363,0.11764705882352941,0.11764705882352941,0.7803776860237122,0.0,0.0,1.0,1.2032319409772754
3,simple,GRAG,What is the published_date for CVE-2023-36460?,2023-07-01,The published_date for **CVE-2023-36460** is **2023-07-01**.,1.0,0.0,0.0,15.415064977510763,0.42857142857142855,0.42857142857142855,0.8395088315010071,0.0,0.0,1.0,7.485297420993447
3,simple,AGRAG,What is the published_date for CVE-2023-36460?,2023-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.464725457131863
3,simple,HRAG,What is the published_date for CVE-2023-36460?,2023-07-01,2023-07-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,1.000000238418579,1.0,0.0,1.0,14.09114837879315
4,simple,RAG,What CVSS value is stated in the summary of CVE-2023-38831?,7.8,The CVSS value stated in the summary of CVE-2023-38831 is 7.8.,1.0,0.0,0.0,2.8398387225677895,0.25,0.25,0.8604533076286316,0.0,0.0,1.0,1.2945752809755504
4,simple,GRAG,What CVSS value is stated in the summary of CVE-2023-38831?,7.8,The summary for CVE-2023-38831 states a CVSS value of **7.8**.,1.0,0.0,0.0,2.2869567780619007,0.2666666666666667,0.2666666666666667,0.8436490893363953,0.0,0.0,1.0,30.493406367022544
4,simple,AGRAG,What CVSS value is stated in the summary of CVE-2023-38831?,7.8,The CVSS value stated in the summary of CVE-2023-38831 is 7.8.,1.0,0.0,0.0,2.8398387225677895,0.25,0.25,0.8604533076286316,0.0,0.0,1.0,6.072241073939949
4,simple,HRAG,What CVSS value is stated in the summary of CVE-2023-38831?,7.8,CVSS 7.8,1.0,0.0,0.6666666666666666,0.0,0.8,0.8,0.9077925086021423,0.5,0.0,1.0,63.07127095479518
5,simple,RAG,What sponsor is recorded for Fancy Bear?,Russian government,The sponsor recorded for Fancy Bear is the Russian government.,1.0,0.0,0.16666666666666669,7.495553473355842,0.33333333333333337,0.33333333333333337,0.8399584293365479,0.1,0.0,1.0,1.1003923108801246
5,simple,GRAG,What sponsor is recorded for Fancy Bear?,Russian government,The recorded sponsor for Fancy Bear is the **Russian government**.,1.0,0.0,0.0,5.255923420816887,0.33333333333333337,0.33333333333333337,0.8378456830978394,0.0,0.0,1.0,9.335973323788494
5,simple,AGRAG,What sponsor is recorded for Fancy Bear?,Russian government,Russian government,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,3.913405830040574
5,simple,HRAG,What sponsor is recorded for Fancy Bear?,Russian government,Russian government,1.0,1.0,1.0,0.0,1.0,1.0,1.000000238418579,1.0,0.0,1.0,32.955550733953714
6,simple,RAG,What motivation is recorded for COLDRIVER?,espionage,The motivation recorded for COLDRIVER is conducting espionage aligned with the interests of the Russian government.,1.0,0.0,0.11764705882352941,2.2869567780619007,0.11764705882352941,0.11764705882352941,0.8141592144966125,0.0625,0.0,1.0,0.9148441920988262
6,simple,GRAG,What motivation is recorded for COLDRIVER?,espionage,The recorded motivation for COLDRIVER is **espionage**.,1.0,0.0,0.0,3.3864985683445354,0.25,0.25,0.8341229557991028,0.0,0.0,1.0,14.207123254425824
6,simple,AGRAG,What motivation is recorded for COLDRIVER?,espionage,The recorded motivation for COLDRIVER is espionage.,1.0,0.0,0.0,5.522397783539471,0.25,0.25,0.8406274318695068,0.0,0.0,1.0,3.8350236993283033
