q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What sponsor is listed for Midnight Blizzard?,Russia,Midnight Blizzard is listed as a Russian state-sponsored hacking group.,1.0,0.0,0.0,0.0,0.0,0.0,0.8182855248451233,0.0,0.0,1.0,1.078828333877027
1,simple,GRAG,What sponsor is listed for Midnight Blizzard?,Russia,The sponsor listed for Midnight Blizzard is **Russia**.,1.0,0.0,0.0,3.0890553181566975,0.2222222222222222,0.2222222222222222,0.8100504279136658,0.0,0.0,1.0,6.51852344116196
1,simple,AGRAG,What sponsor is listed for Midnight Blizzard?,Russia,Russia,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,3.575480740983039
1,simple,HRAG,What sponsor is listed for Midnight Blizzard?,Russia,Russia,1.0,1.0,1.0,0.0,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,16.829105307813734
2,simple,RAG,What date is stored on incident microsoft-midnight-blizzard-2023-11?,2023-11-01,The date stored on incident microsoft-midnight-blizzard-2023-11 is November 2023.,0.0,0.0,0.0,7.495553473355845,0.25,0.25,0.8074538111686707,0.0,0.0,1.0,1.0374440988525748
2,simple,GRAG,What date is stored on incident microsoft-midnight-blizzard-2023-11?,2023-11-01,The incident **microsoft-midnight-blizzard-2023-11** has the incident date stored as **2023-11-01**.,1.0,0.0,0.0,14.100024578768863,0.3157894736842105,0.3157894736842105,0.8320358395576477,0.0,0.0,1.0,7.92165228491649
2,simple,AGRAG,What date is stored on incident microsoft-midnight-blizzard-2023-11?,2023-11-01,2023-11-01,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998211860657,1.0,0.0,1.0,2.3547484460286796
2,simple,HRAG,What date is stored on incident microsoft-midnight-blizzard-2023-11?,2023-11-01,2024-01-12,0.0,0.0,0.0,23.643540225079384,0.3333333333333333,0.3333333333333333,0.8997723460197449,0.0,0.0,1.0,33.90509320795536
3,simple,RAG,What type is incident inc-comcast-xfinity-citrixbleed-cve-2023-4966?,breach,The incident inc-comcast-xfinity-citrixbleed-cve-2023-4966 is a high-severity vulnerability exploitation incident affecting Citrix Systems' NetScaler ADC and Gateway networking products.,0.0,0.0,0.0,0.0,0.0,0.0,0.780226469039917,0.0,0.0,1.0,1.3616572092287242
3,simple,GRAG,What type is incident inc-comcast-xfinity-citrixbleed-cve-2023-4966?,breach,Incident **inc-comcast-xfinity-citrixbleed-cve-2023-4966** is a **breach**.,1.0,0.0,0.0,2.445593937240363,0.16666666666666669,0.16666666666666669,0.7812564373016357,0.0,0.0,1.0,6.738777008838952
3,simple,AGRAG,What type is incident inc-comcast-xfinity-citrixbleed-cve-2023-4966?,breach,The incident type is breach.,1.0,0.0,0.0,8.116697886877475,0.33333333333333337,0.33333333333333337,0.8375594615936279,0.0,0.0,1.0,3.94059753511101
3,simple,HRAG,What type is incident inc-comcast-xfinity-citrixbleed-cve-2023-4966?,breach,breach,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.272716735024005
4,simple,RAG,What sector is assigned to victim Comcast Xfinity?,Technology,The context does not specify the sector assigned to victim Comcast Xfinity.,0.0,0.0,0.0,0.0,0.0,0.0,0.8114177584648132,0.0,0.0,1.0,0.8028600811958313
4,simple,GRAG,What sector is assigned to victim Comcast Xfinity?,Technology,Comcast Xfinity is assigned to the **Technology** sector.,1.0,0.0,0.0,3.0890553181566975,0.2222222222222222,0.2222222222222222,0.7915984988212585,0.0,0.0,1.0,9.328561675734818
4,simple,AGRAG,What sector is assigned to victim Comcast Xfinity?,Technology,Technology,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,4.005286425817758
4,simple,HRAG,What sector is assigned to victim Comcast Xfinity?,Technology,Technology,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,40.2866957038641
5,simple,RAG,What technique tactic is recorded for T1110.003?,Credential Access,The provided context does not specify the technique or tactic recorded for T1110.003.,0.0,0.0,0.0,0.0,0.0,0.0,0.7890192270278931,0.0,0.0,1.0,1.3873353218659759
5,simple,GRAG,What technique tactic is recorded for T1110.003?,Credential Access,The recorded tactic for technique **T1110.003** is **Credential Access**.,1.0,0.0,0.0,4.295382417831811,0.33333333333333337,0.33333333333333337,0.8461450338363647,0.0,0.0,1.0,7.615810505114496
5,simple,AGRAG,What technique tactic is recorded for T1110.003?,Credential Access,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.270992795936763
5,simple,HRAG,What technique tactic is recorded for T1110.003?,Credential Access,Credential Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0000001192092896,1.0,0.0,1.0,45.18387686694041
6,simple,RAG,What technique tactic is recorded for T1566?,Initial Access,The provided context does not contain information about the technique or tactic recorded for T1566.,0.0,0.0,0.0,0.0,0.0,0.0,0.8053668141365051,0.0,0.0,1.0,0.9525637282058597
6,simple,GRAG,What technique tactic is recorded for T1566?,Initial Access,The technique **T1566** is recorded under the tactic **Initial Access**.,1.0,0.0,0.0,4.048892532133102,0.33333333333333337,0.33333333333333337,0.8425447940826416,0.0,0.0,1.0,6.56580744497478
6,simple,AGRAG,What technique tactic is recorded for T1566?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.367889908142388
6,simple,HRAG,What technique tactic is recorded for T1566?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,46.040644199587405
7,simple,RAG,What technique tactic is recorded for T1190?,Initial Access,The technique tactic recorded for T1190 is not provided in the given context.,0.0,0.0,0.0,0.0,0.0,0.0,0.82292640209198,0.0,0.0,1.0,1.1010431651957333
7,simple,GRAG,What technique tactic is recorded for T1190?,Initial Access,The recorded tactic for **T1190** is **Initial Access**.,1.0,0.0,0.0,4.5739135561238005,0.4,0.4,0.8498720526695251,0.0,0.0,1.0,5.54697451274842
7,simple,AGRAG,What technique tactic is recorded for T1190?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.386731926817447
7,simple,HRAG,What technique tactic is recorded for T1190?,Initial Access,Initial Access,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.082331439014524
8,simple,RAG,What motivation is recorded for FROZENBARENTS?,espionage,"FROZENBARENTS is motivated by Russian intelligence collection, focusing on government, defense, energy, transportation/logistics, education, and humanitarian organizations, particularly related to the war in Ukraine.",0.0,0.0,0.0,0.0,0.0,0.0,0.7870086431503296,0.0,0.0,1.0,1.1041077319532633
8,simple,GRAG,What motivation is recorded for FROZENBARENTS?,espionage,The recorded motivation for **FROZENBARENTS** is **espionage**.,1.0,0.0,0.0,2.445593937240363,0.25,0.25,0.8153994083404541,0.0,0.0,1.0,49.69922684226185
8,simple,AGRAG,What motivation is recorded for FROZENBARENTS?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,7.3679686351679265
8,simple,HRAG,What motivation is recorded for FROZENBARENTS?,espionage,espionage,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996423721313,1.0,0.0,1.0,23.350567935034633
9,simple,RAG,What sponsor is recorded for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,The sponsor recorded for FROZENBARENTS is the Russian Armed Forces’ Main Directorate of the General Staff (GRU) Unit 74455.,0.0,0.0,0.23999999999999996,5.165604006110218,0.4799999999999999,0.4799999999999999,0.8630560636520386,0.15789473684210525,0.0,1.0,0.9736167029477656
9,simple,GRAG,What sponsor is recorded for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,The sponsor recorded for **FROZENBARENTS** is **Russian Armed Forces GRU Unit 74455**.,1.0,0.0,0.4444444444444444,22.37467707748559,0.6666666666666666,0.6666666666666666,0.8643819689750671,0.3333333333333333,0.0,1.0,5.380020735785365
9,simple,AGRAG,What sponsor is recorded for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,Russian Armed Forces GRU Unit 74455,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,2.9324590140022337
9,simple,HRAG,What sponsor is recorded for FROZENBARENTS?,Russian Armed Forces GRU Unit 74455,Russian Armed Forces GRU Unit 74455,1.0,1.0,1.0,100.00000000000004,1.0,1.0,0.9999998807907104,1.0,0.0,1.0,42.54668648727238
10,simple,RAG,What framework is listed for mitigation Clear GPU local memory?,General,The provided context does not specify any framework listed for mitigating the Clear GPU local memory vulnerability.,0.0,0.0,0.0,0.0,0.0,0.0,0.806868314743042,0.0,0.0,1.0,1.028799352236092
10,simple,GRAG,What framework is listed for mitigation Clear GPU local memory?,General,The framework listed for **“Clear GPU local memory”** is **General**.,1.0,0.0,0.0,2.0244462660665508,0.18181818181818182,0.18181818181818182,0.7976574897766113,0.0,0.0,1.0,5.828595074824989
