q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
1,simple,RAG,What type is incident-cve-2024-28085-wallescape?,vulnerability,"The incident ""cve-2024-28085-wallescape"" is a security defect impacting the 'wall' command of util-linux that fails to filter escape sequences from the command line.",0.0,0.0,0.0,0.0,0.0,0.0,0.7979669570922852,0.0,0.0,1.0,2.079526874702424
1,simple,GRAG,What type is incident-cve-2024-28085-wallescape?,vulnerability,incident-cve-2024-28085-wallescape is of type **vulnerability**.,1.0,0.0,0.0,2.8398387225677895,0.19999999999999998,0.19999999999999998,0.7854729890823364,0.0,0.0,1.0,7.3476814781315625
1,simple,AGRAG,What type is incident-cve-2024-28085-wallescape?,vulnerability,The type is vulnerability.,1.0,0.0,0.0,10.682175159905848,0.4,0.4,0.8523210287094116,0.0,0.0,1.0,3.320157126057893
1,simple,HRAG,What type is incident-cve-2024-28085-wallescape?,vulnerability,vulnerability,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.341215859167278
2,simple,RAG,What confidence is recorded for attributing WallEscape incident to Skyler Ferrante?,High,The provided context does not specify the confidence recorded for attributing the WallEscape incident to Skyler Ferrante.,0.0,0.0,0.0,0.0,0.0,0.0,0.7997598052024841,0.0,0.0,1.0,1.2102964292280376
2,simple,GRAG,What confidence is recorded for attributing WallEscape incident to Skyler Ferrante?,High,The recorded confidence for attributing the WallEscape incident to Skyler Ferrante is **High**.,1.0,0.0,0.0,2.1476912089159055,0.14285714285714288,0.14285714285714288,0.8059220910072327,0.0,0.0,1.0,18.137317781336606
2,simple,AGRAG,What confidence is recorded for attributing WallEscape incident to Skyler Ferrante?,High,High,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.428454064764082
2,simple,HRAG,What confidence is recorded for attributing WallEscape incident to Skyler Ferrante?,High,High,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,21.986526319291443
3,simple,RAG,What Chrome version threshold is mentioned for CVE-2023-6345 impact?,prior to 119.0.6045.199,The Chrome version threshold mentioned for CVE-2023-6345 impact is versions prior to 119.0.6045.199.,1.0,0.0,0.25,9.103526405546068,0.5,0.5,0.8869426846504211,0.15384615384615385,0.0,1.0,1.4903296860866249
3,simple,GRAG,What Chrome version threshold is mentioned for CVE-2023-6345 impact?,prior to 119.0.6045.199,"For **CVE-2023-6345**, the impact mentions it **affects Chrome versions prior to 119.0.6045.199** (threshold: **119.0.6045.199**).",1.0,0.0,0.23529411764705882,4.180647946097227,0.42857142857142855,0.42857142857142855,0.8559885621070862,0.14285714285714285,0.0,1.0,469.93886279594153
3,simple,AGRAG,What Chrome version threshold is mentioned for CVE-2023-6345 impact?,prior to 119.0.6045.199,The impact affects Chrome versions prior to 119.0.6045.199.,1.0,0.0,0.36363636363636365,17.747405280050266,0.7058823529411764,0.7058823529411764,0.902625560760498,0.25,0.0,1.0,9.029402784071863
