id,category,question,answerable,answer,confidence,evidence,normalized_entities
1,simple,What is the publisher of source microsoft_peach_sandstorm_sep2023?,True,Microsoft,,,
2,simple,What published_on date is set for source microsoft_peach_sandstorm_sep2023?,True,2023-09-01,,,
3,simple,What is the published_date for CVE-2023-36460?,True,2023-07-01,,,
4,simple,What CVSS value is stated in the summary of CVE-2023-38831?,True,7.8,,,
5,simple,What sponsor is recorded for Fancy Bear?,True,Russian government,,,
6,simple,What motivation is recorded for COLDRIVER?,True,espionage,,,
7,simple,What is the type of incident conti_ttp_batch_1?,True,ransomware,,,
8,simple,What is the double_extortion value for incident conti_ttp_batch_1?,True,true,,,
9,simple,What is the exfiltration value for incident conti_ttp_batch_1?,True,true,,,
10,simple,What is the date of incident incident-forcedentry-pegasus-2021-02?,True,2021-02-01,,,
11,simple,What tactic is set for technique T1110.003?,True,Credential Access,,,
12,simple,What tactic is set for technique T1068?,True,Privilege Escalation,,,
13,simple,What sector is recorded for victim Journalists?,True,Media,,,
14,simple,What sector is recorded for victim NATO governments?,True,Government,,,
15,simple,What name is set for country with iso2 UA?,True,Ukraine,,,
16,single_hop,Which motivation type is Grayfly motivated_by?,True,espionage,,,
17,single_hop,Which malware does ToddyCat use?,True,"Samurai, Ninja",,,
18,single_hop,Which technique is used_technique by incident microsoft_ps_password_spray_2023-02_2023-07?,True,T1110.003,,,
19,single_hop,Which victims are targeted by incident fancybear-2016-dnc?,True,Democratic National Committee (DNC),,,
20,single_hop,Which CVE is exploited_in incident fancybear-2022-07-follina?,True,CVE-2022-30190,,,
21,single_hop,Which sectors are targets_sector for incident grayfly-activity-2017-03?,True,"Finance, Healthcare, Manufacturing, Technology, Media, Other, Retail",,,
22,single_hop,Which regions are occurred_in for incident toddycat-exchange-2020-12?,True,"Asia, Europe",,,
23,single_hop,Which victims does COLDRIVER attacked?,True,"NGOs, NATO governments, Academic institutions, Ukraine, High-profile individuals (former intelligence and military officers)",,,
24,single_hop,Which C2 infrastructure service does BazarLoader abuse?,True,C&C Server,,,
25,single_hop,Which mitigation mitigates technique T1078?,True,Secure cloud identities,,,
26,single_hop,Which CVEs does Conti malware exploits?,True,"CVE-2018-13379, CVE-2018-13374, CVE-2020-1472, CVE-2021-1675",,,
27,single_hop,Which sectors are targets_sector for incident CERT-UA-2023-06-UAC-0099-activity?,True,"Government, Media",,,
28,single_hop,Which tool does Ryuk use?,True,BazarLoader,,,
29,single_hop,Which techniques are included in SQL Server SQLi-to-cloud-identity lateral movement campaign?,True,"T1190, T1210, T1078",,,
30,single_hop,Which source supports campaign Peach Sandstorm FalseFont delivery campaign?,True,microsoft_peach_sandstorm_sep2023,,,
